"","logFC","logCPM","F","PValue","FDR"
"LOC108963993",-1.7877268961979,4.95269042330506,12.0583060071669,0.000786018703479179,0.999974629934414
"LOC127059668",1.86739876002038,2.65377681703855,5.09602827257122,0.0263340981259273,0.999974629934414
"LOC103813060",0.514287667778531,5.16838935252312,5.53642766533168,0.0269111501561504,0.999974629934414
"LOC103817155",1.04067279966232,3.65017314878051,4.7995712273994,0.0309803775997198,0.999974629934414
"LOC103826552",0.582676171326325,5.80542434057878,4.62108636076482,0.034191081411378,0.999974629934414
"LOC103818311",0.473673286339248,5.48617080593099,4.52139225405986,0.0361368945449721,0.999974629934414
"LOC115485017",-3.71552753505882,2.92424592377238,4.47254833839163,0.0371329587989226,0.999974629934414
"LOC115485026",-3.71552753505882,2.92424592377238,4.47254833839163,0.0371329587989226,0.999974629934414
"LOC115485031",-3.71552753505882,2.92424592377238,4.47254833839163,0.0371329587989226,0.999974629934414
"LOC115485016",-3.71515511450501,2.91498515287453,4.40987819245437,0.0384540471337068,0.999974629934414
"LOC115485033",-3.71515511450501,2.91498515287453,4.40987819245437,0.0384540471337068,0.999974629934414
"LOC103818083",-0.447969439585372,6.45173399650266,4.23101882153405,0.0425079763814595,0.999974629934414
"LOC103813524",0.595259524520655,6.432369269624,4.12395259631307,0.0451514915519398,0.999974629934414
"LOC103812658",0.603762608051547,7.44820425754914,3.75353573296198,0.0557473848639309,0.999974629934414
"LOC103816964",-0.994813376249328,6.13476535700459,3.67926687901584,0.0581782213361891,0.999974629934414
"LOC103818144",0.7793212919146,6.32131773410362,3.65857460981711,0.0588757011935782,0.999974629934414
"LOC103823953",0.426558216337219,5.77974584166081,3.49418128153882,0.064749409245295,0.999974629934414
"LOC103813257",0.453639151838722,6.2337281043756,3.47936105219128,0.0653093294806969,0.999974629934414
"LOC103825935",0.680504788367017,6.62587476768423,3.46687257357604,0.0657852349228197,0.999974629934414
"LOC103818518",0.672369809722765,4.4409179508378,3.40819813177177,0.0680721577976173,0.999974629934414
"LOC103821165",1.0586416372929,4.98699439316136,3.31679546558595,0.0718087988895627,0.999974629934414
"LOC103821524",-0.715931262015314,4.40665340394373,3.30203109655692,0.0724330680730852,0.999974629934414
"LOC103814347",0.336641344279388,6.5652671348843,3.25680728742925,0.0743823451016225,0.999974629934414
"LOC103822580",0.795401696729918,5.09255860250028,3.19194318598445,0.0772788646628704,0.999974629934414
"LOC103824094",0.453669368056462,7.1227748817144,3.18700592636735,0.0775043351324919,0.999974629934414
"LOC103816402",0.367133790667858,7.45087909123537,3.18084682512772,0.0777866127609124,0.999974629934414
"LOC103812892",0.457915891045051,5.91247081071621,3.17034435296634,0.078270548809578,0.999974629934414
"LOC103819261",0.757879666252664,6.19198402381335,3.15316458824697,0.0790692809708201,0.999974629934414
"LOC103821835",-0.484867188079279,4.84700269343686,3.23289839832101,0.0793477444874943,0.999974629934414
"LOC103823572",-0.443436645070889,6.22405570405123,3.09457721321147,0.0818610187813457,0.999974629934414
"LOC103815379",0.710241878072043,3.99876576874701,3.04776823517514,0.0841692313178118,0.999974629934414
"LOC103815527",0.750643528765952,3.90920278141857,3.0264033554161,0.0852464361017899,0.999974629934414
"LOC115484031",0.363037810515703,5.59675990236578,3.03083450068755,0.0862589910782428,0.999974629934414
"LOC103826218",0.58662413303552,5.61713404416786,2.99986798003573,0.0866054843872674,0.999974629934414
"LOC103818184",0.352805200103451,6.20736819076046,2.97129746113731,0.0880954675768609,0.999974629934414
"LOC103823455",0.607184389328555,4.57129226407397,2.94851236345874,0.0893039708039933,0.999974629934414
"LOC115484695",5.17996570777417,3.1204704229587,2.91154809553006,0.091303577274259,0.999974629934414
"LOC103819761",-0.475656297708336,4.78969445100713,2.90244522681625,0.0918035473071872,0.999974629934414
"LOC103816419",1.5063480365495,2.16324264642166,4.17827655742158,0.0946041902116866,0.999974629934414
"LOC103817013",-0.438719844084544,4.94210042836302,3.88283420236709,0.0946242398780225,0.999974629934414
"LOC103824586",0.388067461103367,5.90927591641058,2.84574447082499,0.0949867031389491,0.999974629934414
"LOC103823975",0.768142909473974,3.49383974571109,3.71399489388508,0.0964051029768252,0.999974629934414
"LOC103813318",0.429100906317932,5.95667879585187,2.80049521696099,0.0976146122238471,0.999974629934414
"LOC103826771",0.864097258227371,4.14131374660449,2.77450387410794,0.0991604378375805,0.999974629934414
"LOC103817640",0.292364025198861,6.50741304362279,2.76532824453009,0.0997126209476317,0.999974629934414
"LOC103824482",0.555026107375663,4.2547067250091,3.47972530283069,0.102944176384257,0.999974629934414
"LOC103812345",0.734437533664827,4.23411848672997,2.71158465284901,0.103016213804912,0.999974629934414
"LOC103823830",0.655982662515972,6.5720013163849,2.70885122765297,0.10318745620258,0.999974629934414
"LOC115484548",0.856373252650751,6.02560770065073,2.6965926124369,0.103959331025875,0.999974629934414
"LOC103825044",0.34846922199631,5.56623475455719,2.76655617656764,0.104094197341446,0.999974629934414
"LOC103816223",0.53015313555891,7.3763003487357,2.67047216361521,0.105625547125093,0.999974629934414
"LOC103812586",0.359268366736654,5.92387022646367,2.6416500808895,0.107498697137014,0.999974629934414
"LOC103813011",-0.467864784748195,4.64944172261681,5.47872354735069,0.109002896718886,0.999974629934414
"LOC103812421",-0.58090352765312,5.97751316809111,2.59545147649366,0.110578923000854,0.999974629934414
"LOC103823386",0.419785754478748,4.98457293870069,3.44258904433464,0.111179477797858,0.999974629934414
"LOC103815860",0.376856574039033,5.4951349594249,2.56791378624453,0.112461782519476,0.999974629934414
"LOC103815401",-0.94759976349471,2.90103366617813,3.44069008298066,0.112498681585653,0.999974629934414
"LOC103815531",0.439211181961475,6.45690562778738,2.56033725924428,0.112986088469661,0.999974629934414
"LOC103825931",1.2378808235753,4.14808511954316,2.55753502113716,0.113180699482379,0.999974629934414
"LOC103815335",0.317922051050656,6.11763419830182,2.53059666116249,0.115070790131076,0.999974629934414
"LOC103821536",0.728700280606548,3.79556442051136,2.52963896062329,0.115138633514366,0.999974629934414
"LOC115485503",-2.15042169009285,1.69309531158929,2.48067672646757,0.118667617129403,0.999974629934414
"LOC103817042",-0.53012096239582,4.40997687072956,2.45502069370355,0.120565167511122,0.999974629934414
"LOC103817617",-0.655914474748293,3.69831656593211,3.38033724074716,0.122837793500622,0.999974629934414
"LOC127060378",1.76361989403142,1.7840106627089,2.68259408698425,0.125237181439145,0.999974629934414
"LOC103820130",0.389609704993543,4.88495844174798,2.40720240980402,0.127427940252484,0.999974629934414
"LOC115484663",0.89685196039976,2.9484383186441,2.36386698082032,0.127588608022423,0.999974629934414
"LOC103820009",0.428298246707839,7.33542513039055,2.35814572928226,0.128044596443468,0.999974629934414
"LOC103823157",-1.28551270159998,2.22486640351447,2.35490084502301,0.128304034686404,0.999974629934414
"LOC127059623",1.26922132422497,2.22310980942621,5.24291309511374,0.130710275899184,0.999974629934414
"LOC103815693",0.376685362741494,7.30853342776113,2.25547028342944,0.136549910821452,0.999974629934414
"LOC103824071",3.46511041586862,1.72971211446451,2.21106351074725,0.140425793877933,0.999974629934414
"LOC103820110",0.426013308156135,5.36062796427119,2.20561826392167,0.140909628930562,0.999974629934414
"LOC103818632",0.475225548970102,6.0785191341278,2.20552389325876,0.140918030931879,0.999974629934414
"LOC103820564",-0.469642133306748,5.6427008927084,2.20356817863113,0.14109228060102,0.999974629934414
"LOC103814724",0.503857942586557,4.71450789059463,2.18927441831445,0.142373309459973,0.999974629934414
"LOC103812425",1.22221685365421,2.24394026863065,3.65524260035373,0.142375325381455,0.999974629934414
"LOC108963167",0.579934178792081,5.25123337234608,2.17571015906838,0.143601247313348,0.999974629934414
"LOC103823651",-0.291251398169415,7.64646833631669,2.16007085970195,0.145032075100092,0.999974629934414
"LOC103813279",0.363500949890127,6.12199629689553,2.14332909443679,0.146581862809748,0.999974629934414
"LOC103814935",0.380970625758519,6.33294783754533,2.14108703491912,0.146790845878587,0.999974629934414
"LOC103823671",-0.491971394836595,5.38475062009053,2.13873411088657,0.147010529544489,0.999974629934414
"LOC103814459",0.35460608886839,8.38906391116154,2.10796450675626,0.149918320101931,0.999974629934414
"LOC103814510",-0.394926115823989,5.75987600100354,2.10747149965498,0.149965444088085,0.999974629934414
"LOC103825073",0.565046345179811,6.27477278093282,2.06802797822006,0.153791363482485,0.999974629934414
"LOC103824585",0.431002336629918,4.59577326366091,2.06781020052678,0.15381279655971,0.999974629934414
"LOC127059106",0.552955398893439,5.80438710861183,2.04893495309939,0.155683575845414,0.999974629934414
"LOC127060380",0.459365561274747,4.73836957621548,2.04889226373711,0.155687836502017,0.999974629934414
"LOC103818645",1.12458491136377,3.35153886242555,2.04143926586682,0.156433754218955,0.999974629934414
"LOC127061047",-2.16466554547973,1.61990101247022,2.03602748851649,0.156977962250471,0.999974629934414
"LOC103816167",-1.16484462630816,2.42233404504515,2.02967325293134,0.157619732326753,0.999974629934414
"LOC103823421",0.54732180585286,4.54928374009395,2.02453107123661,0.158141302673926,0.999974629934414
"LOC103827340",0.434556097150961,6.64526695924631,2.01719483723523,0.158888866917373,0.999974629934414
"LOC103825291",2.46569148085655,1.96025147370447,2.00638264262802,0.159998083802424,0.999974629934414
"LOC127060703",-2.96141030914713,1.74496577429035,1.99349782753988,0.161331634658852,0.999974629934414
"LOC127059929",0.53982063507515,4.55755364024784,1.98971266869892,0.161725829868848,0.999974629934414
