"","logFC","logCPM","F","PValue","FDR"
"LOC115484211",4.27785003446964,1.13450438391866,9.54249860072233,0.00285903708673125,0.99998848675299
"LOC103813851",0.830190953147386,3.75614717119265,4.71747396476254,0.0324154855092791,0.99998848675299
"LOC115485566",-4.663592591847,1.19193788630579,4.8847436362081,0.0325344043122255,0.99998848675299
"LOC127059211",-4.89809299834687,1.39699519661705,4.69095410257693,0.0333193831290954,0.99998848675299
"LOC103823833",0.843635971982906,5.44838385968386,4.4890472520218,0.0367932667049123,0.99998848675299
"LOC103817950",0.391530144046902,5.53862124250848,4.41369449370755,0.0383721828982198,0.99998848675299
"LOC103821919",0.383952603965026,8.30083261577969,3.99532164606943,0.0485625688002464,0.99998848675299
"LOC103815888",0.36916393490157,6.06957442000935,3.9076957380928,0.0510441309859329,0.99998848675299
"LOC103815039",0.591263290427927,5.43299826335368,3.90482680428844,0.0511276497094002,0.99998848675299
"LOC103818267",0.467320524395717,5.40697928825002,3.87150297676841,0.0521085982490233,0.99998848675299
"LOC127059499",0.512409004306336,4.09665749957926,3.82313113335945,0.0535687320357122,0.99998848675299
"LOC115485017",2.33660885863694,2.92424592377238,3.78682003870463,0.0546937495384859,0.99998848675299
"LOC115485026",2.33660885863694,2.92424592377238,3.78682003870463,0.0546937495384859,0.99998848675299
"LOC115485031",2.33660885863694,2.92424592377238,3.78682003870463,0.0546937495384859,0.99998848675299
"LOC115485016",2.33665951149086,2.91498515287453,3.73551185013667,0.0563270630114692,0.99998848675299
"LOC115485033",2.33665951149086,2.91498515287453,3.73551185013667,0.0563270630114692,0.99998848675299
"LOC103825375",0.303743907647148,5.77001919408726,3.73371619121181,0.0563851696829944,0.99998848675299
"LOC103823008",0.944248132933344,2.63396177739082,5.17282917951378,0.0582464532961367,0.99998848675299
"LOC103819536",2.29928394273516,1.40196385355714,3.63558940058887,0.0596610820570549,0.99998848675299
"LOC103815235",0.289752339944118,5.73255268720977,3.61346580233725,0.0604277330523044,0.99998848675299
"LOC103825829",0.827138579112603,2.72287197182419,5.39865221857767,0.0656580562124039,0.99998848675299
"LOC115484004",0.816569223368133,3.81700134874284,3.46140140934879,0.065994912414903,0.99998848675299
"LOC103818740",-0.37585377601784,6.14280113202136,3.28620238099198,0.0731089187383469,0.99998848675299
"LOC103818060",1.87471751681979,5.8210654533903,3.26878653901143,0.07386049288359,0.99998848675299
"LOC108961208",1.79800500089557,2.16800156163705,3.23266260610702,0.075446434726839,0.99998848675299
"RMC1",0.340869854387511,5.50539236519485,3.18729854281392,0.0774909521426695,0.99998848675299
"LOC103823007",0.500515219830672,4.14450270636045,3.18409593328448,0.0776375630818838,0.99998848675299
"LOC108963993",0.646914895820647,4.95269042330506,3.1650093335405,0.078517638369216,0.99998848675299
"LOC127061196",0.827468405491429,4.48775191517587,3.14004058283045,0.0796854622690672,0.99998848675299
"LOC103823791",1.6511695021833,3.06940776884771,3.10053443060646,0.0815722769370048,0.99998848675299
"LOC103817577",0.352651442811953,5.15686412419677,3.08659697377487,0.0822495729803981,0.99998848675299
"LOC115483998",1.73198783939004,1.51634801616124,3.03755805806295,0.0846821450681281,0.99998848675299
"LOC103821653",0.336755592410682,4.77976427991026,3.60755497690675,0.0874893222039826,0.99998848675299
"LOC103823426",1.96469235437452,3.65462366954024,2.96419193915557,0.0884703947781731,0.99998848675299
"LOC103816875",-0.836988356518207,2.5843592861332,3.30398263160329,0.0932765837297814,0.99998848675299
"LOC103826181",-1.2510917708336,1.97266960377228,3.55208543317258,0.0939185376637836,0.99998848675299
"LOC103826536",0.329316373435266,4.75075861935358,3.18230658340871,0.0977026455678198,0.99998848675299
"LOC103826303",0.344735991146383,4.84773461516457,2.75245000355335,0.100493386886001,0.99998848675299
"LOC127060247",0.725880786335796,4.46500756760976,2.69641794131975,0.103970375651091,0.99998848675299
"LOC103814825",0.328617060739823,4.87283368009108,2.88646720711464,0.104752456328671,0.99998848675299
"LOC103825680",0.26357056498374,6.63132279328607,2.68249048768405,0.104855238411293,0.99998848675299
"LOC103823307",-0.596521438779248,7.32534588891335,2.62974505513136,0.108283187235871,0.99998848675299
"LOC103817026",0.244211188004894,6.19607111861323,2.59990015941041,0.110278067015749,0.99998848675299
"LOC103823845",1.35754862674699,2.78790307347174,2.57622699020116,0.111889626284053,0.99998848675299
"LOC103812467",-0.678197255349688,2.91942400044329,4.32579111003144,0.113066025930453,0.99998848675299
"LOC103823102",0.288845273100166,5.95105482027682,2.55466027203187,0.113380736146259,0.99998848675299
"LOC103819696",0.468570265132954,4.65609455741766,2.5457383000097,0.114004087302936,0.99998848675299
"LOC103815856",0.36384365936261,8.65908784245922,2.54454671895296,0.11408762950264,0.99998848675299
"LOC127060546",-2.01778141927779,2.36702932574449,2.5397748968144,0.114422871385855,0.99998848675299
"NAA80",1.15519344408641,1.979425633232,2.48112160260235,0.118635010870258,0.99998848675299
"LOC103815315",0.352132786931053,7.8195551035927,2.45228161514592,0.120769760134814,0.99998848675299
"LOC103818144",-0.458409783831166,6.32131773410362,2.43091850270361,0.122378925892555,0.99998848675299
"LOC103823074",-0.637913150658912,2.87149525199622,4.99135129898303,0.127212048607188,0.99998848675299
"LOC103812572",-0.594971362268971,3.54758782253242,2.34771026980675,0.128881062878317,0.99998848675299
"LOC103823697",0.352202520424618,4.46014563456785,3.72564038068858,0.130586723546745,0.99998848675299
"LOC115484548",-0.576215388627107,6.02560770065073,2.31836039745318,0.131266969376891,0.99998848675299
"LOC103821730",1.39421229402046,5.22267893218549,2.29793534538639,0.132956878769454,0.99998848675299
