"","logFC","logCPM","F","PValue","FDR"
"LOC103823304",0.584816892159441,6.52491443691825,10.7511840540754,0.00146949702636384,0.9999844312138
"LOC103821919",-0.416825702545618,8.30083261577969,10.1684128905525,0.00195034373291282,0.9999844312138
"LOC103823857",0.84265792400866,7.88824581162218,9.15500998227896,0.00321190587897719,0.9999844312138
"LOC103823102",-0.351688706936513,5.95105482027682,8.22917387370912,0.00510686138094921,0.9999844312138
"LOC103823007",-0.538378299822415,4.14450270636045,8.08952125123014,0.0054807716692327,0.9999844312138
"LOC103821876",-0.251136096643863,7.2547244458823,7.2456787902241,0.00843616546872087,0.9999844312138
"LOC115485515",-6.46591860632029,2.91101618619825,7.26295046131155,0.00860763587546161,0.9999844312138
"LOC103816807",-0.296821261133797,6.05700516496742,7.19762403715746,0.00864795013153935,0.9999844312138
"LOC127060866",-0.599194145326931,4.33631288662887,7.09062031129127,0.00913969772404313,0.9999844312138
"LOC103821423",-0.314666841705423,6.79832696824827,6.99721102167012,0.00959281839454245,0.9999844312138
"LOC103817765",-0.45245821731335,4.6616608757086,6.80534968226094,0.0105986474599503,0.9999844312138
"LOC103826770",0.572291430739593,5.12464372761202,6.8043273742671,0.0106042926181176,0.9999844312138
"LOC103817894",-0.359310161245125,6.28442137864955,6.76411417306913,0.0108288600761109,0.9999844312138
"LOC103817983",-0.392851480619286,6.37996715631399,6.72512142343568,0.0110513616072887,0.9999844312138
"LOC103817977",-0.404347737714959,5.95421207274091,6.70090903250599,0.011191923478219,0.9999844312138
"LOC103823627",-0.344411000664758,5.01321335180505,6.40139997363116,0.013093883061751,0.9999844312138
"LOC115484019",-0.411509965870598,4.88008099661049,6.39724899695989,0.0131225027057611,0.9999844312138
"LOC103820460",-0.252163745102957,6.42848546719935,6.07130740719659,0.0155877553670068,0.9999844312138
"LOC103813651",-0.256726571589862,6.68507392866982,6.05799432253718,0.0156982342682755,0.9999844312138
"LOC103826771",0.626568971654451,4.14131374660449,5.93966406959341,0.0167170874473574,0.9999844312138
"LOC103821653",-0.309380405155328,4.77976427991026,6.59863027887746,0.0170430636371786,0.9999844312138
"LOC103814669",-0.33185757856212,5.22632145843067,5.63042224585888,0.0197218192606278,0.9999844312138
"LOC103821410",0.841969629632791,2.65853893639413,5.50889240675144,0.0210537502061568,0.9999844312138
"LOC103818696",0.41688427206731,4.52929587117656,5.40312916319167,0.0222900683336963,0.9999844312138
