Sample	0	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150	152	154	156	158	160	162	164	166	168	170	172	174	176	178	180	182	184	186	188	190	192	194	196	198	200	202	204	206	208	210	212	214	216	218	220	222	224	226	228	230	232	234	236	238	240	242	244	246	248	251	253	255	257	259	261	263	265	267	269	271	273	275	277	279	281	283	285	287	289	291	293	295	297	299	301	303	305	307	309	311	313	315	317	319	321	323	325	327	329	331	333	335	337	339	341	343	345	347	349	351	353	355	357	359	361	363	365	367	369	371	373	375	377	379	381	383	385	387	389	391	393	395	397	399	401	403	405	407	409	411	413	415	417	419	421	423	425	427	429	431	433	435	437	439	441	443	445	447	449	451	453	455	457	459	461	463	465	467	469	471	473	475	477	479	481	483	485	487	489	491	493	495	497	499	501	503	505	507	509	511	513	515	517	519	521	523	525	527	529	531	533	535	537	539	541	543	545	547	549	551	553	555	557	559	561	563	565	567	569	571	573	575	577	579	581	583	585	587	589	591	593	595	597	599	601	603	605	607	609	611	613	615	617	619	621	623	625	627	629	631	633	635	637	639	641	643	645	647	649	651	653	655	657	659	661	663	665	667	669	671	673	675	677	679	681	683	685	687	689	691	693	695	697	699	701	703	705	707	709	711	713	715	717	719	721	723	725	727	729	731	733	735	737	739	741	743	745	747	749	752	754	756	758	760	762	764	766	768	770	772	774	776	778	780	782	784	786	788	790	792	794	796	798	800	802	804	806	808	810	812	814	816	818	820	822	824	826	828	830	832	834	836	838	840	842	844	846	848	850	852	854	856	858	860	862	864	866	868	870	872	874	876	878	880	882	884	886	888	890	892	894	896	898	900	902	904	906	908	910	912	914	916	918	920	922	924	926	928	930	932	934	936	938	940	942	944	946	948	950	952	954	956	958	960	962	964	966	968	970	972	974	976	978	980	982	984	986	988	990	992	994	996	998	1000
ES100_SEM19-140_Control-lipid_0	6.38845e-42	1.41708e-41	3.12332e-41	6.84003e-41	1.4884e-40	3.21813e-40	6.91366e-40	1.47582e-39	3.13025e-39	6.59699e-39	1.38145e-38	2.87437e-38	5.94254e-38	1.22074e-37	2.49169e-37	1.4769e-06	3.41944e-06	2.1069e-06	4.12957e-06	4.11344e-06	1.80393e-06	2.38008e-06	3.34467e-06	3.00373e-06	1.01652e-05	1.55601e-05	1.73877e-05	1.48981e-05	1.23557e-05	1.43853e-05	9.90117e-06	1.3491e-05	1.24624e-05	1.02046e-05	9.21793e-06	6.98496e-06	1.19658e-05	1.28272e-05	1.24026e-05	8.54239e-06	1.03269e-05	1.039e-05	1.18446e-05	1.19628e-05	1.50361e-05	1.67423e-05	1.82241e-05	2.65526e-05	2.76062e-05	2.6673e-05	3.25814e-05	3.45583e-05	4.43624e-05	5.42643e-05	7.10584e-05	8.43384e-05	8.92554e-05	0.000117723	0.000142706	0.000166133	0.000197926	0.000228933	0.000274911	0.000316688	0.00035837	0.000460696	0.000506173	0.000517783	0.000607779	0.000684915	0.000752091	0.000847936	0.000959302	0.000997374	0.00103887	0.00116845	0.00130079	0.00140886	0.00147325	0.001622	0.00172971	0.00187893	0.00206276	0.00212929	0.00233886	0.0024451	0.00263966	0.0027685	0.0028458	0.00298486	0.00305671	0.00320358	0.00340954	0.00359988	0.00380416	0.00402001	0.0041068	0.00407505	0.0043495	0.00441465	0.00447057	0.00482569	0.00488643	0.00503348	0.00550978	0.00560929	0.00521565	0.00553133	0.0056707	0.0054152	0.00563601	0.00608699	0.00576639	0.00559042	0.00612597	0.00585614	0.00570106	0.00576384	0.00559001	0.00538737	0.00513405	0.00490392	0.00502759	0.00490662	0.004635	0.00475633	0.00450539	0.00451638	0.00464	0.00463937	0.0044928	0.00450102	0.00466447	0.00470534	0.00472237	0.00493478	0.00487134	0.00491382	0.00458258	0.00453889	0.00447814	0.00452483	0.00439418	0.0040617	0.00413933	0.003999	0.00383893	0.00383505	0.00376402	0.00370829	0.00370714	0.00359424	0.00330622	0.00320387	0.0031405	0.00320078	0.0031831	0.00308444	0.00306807	0.00313496	0.00321396	0.00309828	0.00312126	0.00313244	0.00316993	0.00321877	0.00325285	0.00315924	0.00288358	0.00292157	0.00299827	0.00277957	0.00273578	0.00277006	0.0024971	0.00239203	0.00241864	0.00247158	0.00232213	0.00234735	0.00231435	0.00220196	0.00216571	0.00222738	0.00201439	0.00187623	0.00188578	0.00177167	0.00154257	0.00156464	0.00153149	0.00147966	0.00146637	0.00137547	0.00128032	0.00126072	0.00125529	0.00132663	0.00129955	0.00126365	0.00121425	0.00119018	0.00117286	0.00117691	0.00113592	0.0011475	0.00120248	0.00112608	0.00109993	0.0010887	0.0010149	0.0010061	0.000970294	0.000965827	0.000990012	0.000946911	0.000814401	0.000809788	0.000840567	0.000826744	0.000760362	0.000745679	0.000776179	0.000775487	0.000781042	0.000726465	0.000717758	0.000717462	0.00066446	0.000661904	0.000692447	0.000666675	0.000671361	0.000651852	0.00061685	0.000589329	0.000606334	0.000643427	0.000587972	0.000594748	0.000563239	0.00051725	0.000511209	0.000500985	0.000482904	0.000464987	0.000420521	0.000400228	0.000389319	0.000420892	0.000380093	0.000348091	0.000337822	0.000333426	0.000302419	0.00030378	0.000311262	0.000293719	0.000292562	0.0003173	0.000296879	0.000289446	0.000294926	0.000259171	0.000243713	0.000249088	0.000243332	0.000251325	0.000237684	0.000229881	0.000214142	0.000214755	0.0001944	0.000199728	0.000198685	0.000211446	0.000223855	0.000191865	0.000181466	0.000170214	0.000189232	0.000148419	0.000169922	0.000159923	0.00012745	0.000135573	0.000138942	0.000132922	0.000123897	0.000111133	0.000100735	8.7286e-05	8.42174e-05	9.61371e-05	9.80156e-05	9.92259e-05	8.82673e-05	7.53507e-05	8.1202e-05	9.20753e-05	8.31077e-05	7.3776e-05	5.73992e-05	4.37131e-05	5.78327e-05	7.01036e-05	6.23195e-05	6.84731e-05	5.34986e-05	4.56307e-05	5.29182e-05	5.29396e-05	4.67502e-05	4.02411e-05	4.05584e-05	3.61113e-05	3.12272e-05	3.67089e-05	3.61414e-05	3.5549e-05	3.92334e-05	3.12117e-05	2.81577e-05	3.13107e-05	2.70958e-05	2.70413e-05	2.46973e-05	2.14255e-05	2.11275e-05	2.71854e-05	2.54559e-05	2.78661e-05	2.7146e-05	2.23786e-05	2.07047e-05	3.02374e-05	1.65454e-05	1.4992e-05	1.63452e-05	1.70253e-05	1.05581e-05	9.22169e-06	1.22102e-05	7.5986e-06	6.89995e-06	1.33395e-05	1.42448e-05	1.40784e-05	1.0464e-05	9.32263e-06	9.52272e-06	8.04402e-06	8.90431e-06	8.93244e-06	6.11291e-06	5.79458e-06	6.90946e-06	6.26608e-06	4.45777e-06	4.4084e-06	8.57044e-06	8.57865e-06	6.22381e-06	5.4805e-06	2.54343e-06	3.79107e-06	3.51642e-06	3.09758e-06	5.46845e-06	4.6737e-06	6.39049e-06	5.96053e-06	9.14207e-06	5.76105e-06	6.67235e-06	4.73084e-06	6.04585e-06	4.69882e-06	4.6191e-06	1.60702e-06	1.6649e-06	2.04939e-06	2.66123e-06	3.13691e-06	2.95042e-06	4.15057e-06	3.84371e-06	3.38641e-06	3.72851e-06	2.68799e-06	2.1147e-06	4.11888e-06	2.12641e-06	4.24449e-06	2.60389e-06	1.58952e-06	3.48522e-06	2.45028e-06	2.68157e-06	3.11952e-06	1.40959e-06	2.33542e-06	2.77257e-06	1.11196e-06	8.88671e-07	1.1897e-06	3.44989e-06	3.23524e-06	1.79986e-06	1.60575e-06	1.85404e-06	1.30534e-06	1.72155e-06	1.06548e-06	1.81444e-06	8.97017e-07	2.01201e-06	1.42779e-06	1.53364e-06	3.28065e-06	1.94617e-06	4.0058e-08	2.11895e-07	3.57455e-07	2.16806e-07	1.38994e-07	6.01363e-07	3.66368e-07	2.09294e-06	2.53335e-06	6.17086e-07	8.18695e-07	2.07576e-06	1.98438e-06	4.72164e-07	1.1651e-06	1.15362e-06	1.5101e-06	4.60374e-06	1.0567e-06	5.42066e-07	1.84636e-06	3.5086e-06	2.19381e-06	3.08976e-07	3.30075e-07	6.83926e-07	7.99187e-07	5.33236e-07	4.75304e-07	4.08432e-07	1.58e-06	5.55949e-07	7.10083e-08	6.40204e-09	7.51904e-07	1.72001e-06	1.02943e-06	3.46625e-07	4.1464e-07	1.09726e-06	1.24835e-06	1.41157e-06	1.09339e-06	2.06936e-06	6.99545e-07	3.90554e-07	4.65211e-07	5.47031e-07	7.36243e-07	4.07441e-07	8.92056e-09	1.18802e-07	7.36091e-07	8.05697e-07	1.68014e-06	1.29225e-06	3.41596e-07	4.42957e-07	5.79383e-08	1.64887e-07	5.68951e-07	5.55163e-07	5.77715e-07	6.1423e-07	2.71473e-07	1.03412e-06	1.88869e-07	9.058e-08	2.11934e-07	8.17948e-07	4.28656e-07	1.0259e-06	8.30922e-07	9.26429e-10	6.35321e-08	3.77496e-07	6.30454e-08	8.96963e-07	3.34158e-06
ES101_SEM19-140_Control-lipid_14	5.06546e-42	1.12362e-41	2.47651e-41	5.42352e-41	1.18017e-40	2.55168e-40	5.4819e-40	1.17019e-39	2.482e-39	5.23081e-39	1.09536e-38	2.27911e-38	4.71189e-38	9.67934e-38	1.97568e-37	1.59537e-06	3.68228e-06	2.40491e-06	1.81111e-06	4.51208e-06	5.49965e-06	3.62041e-06	3.42824e-06	4.94862e-06	6.72963e-06	1.53162e-05	2.28856e-05	1.69276e-05	1.35552e-05	1.25319e-05	1.12057e-05	1.0451e-05	1.17361e-05	9.94256e-06	1.13976e-05	1.86372e-05	1.95609e-05	1.97527e-05	2.07646e-05	1.45636e-05	1.32537e-05	1.14006e-05	1.59202e-05	1.56593e-05	1.80927e-05	1.72099e-05	1.99903e-05	2.41911e-05	1.99527e-05	2.52051e-05	3.22259e-05	3.92652e-05	4.44345e-05	4.96132e-05	5.1444e-05	6.13196e-05	6.94705e-05	7.96237e-05	0.000104534	0.000116775	0.000118513	0.000127088	0.000148955	0.000191986	0.000233622	0.000246789	0.000265592	0.00027741	0.000342884	0.000341641	0.000333466	0.000406854	0.000479585	0.000462957	0.000476351	0.00053658	0.000602235	0.00065079	0.000684126	0.000712734	0.0007903	0.000840807	0.000930763	0.00100876	0.001104	0.00109175	0.00112772	0.00124843	0.0013486	0.00134581	0.00142183	0.0015628	0.00167829	0.00170613	0.00184862	0.00194497	0.00201967	0.00205609	0.00217862	0.00229028	0.00241209	0.00264122	0.00273783	0.0028814	0.0032226	0.00320092	0.00311094	0.00336014	0.00346937	0.00339763	0.00372858	0.0040563	0.00387533	0.00382592	0.00428123	0.00424467	0.00423153	0.00429888	0.00429655	0.00423696	0.00420522	0.00409524	0.00422156	0.00429939	0.00414253	0.00425821	0.00427356	0.00436769	0.00446702	0.00445733	0.00451145	0.00458756	0.00477776	0.00498455	0.00517469	0.00527764	0.00511812	0.00528342	0.00521237	0.00518695	0.00493795	0.00502666	0.00520699	0.00492243	0.00494254	0.00478099	0.00467675	0.00471293	0.00463055	0.00448108	0.00451406	0.00444961	0.00412973	0.00399191	0.00393421	0.00398396	0.00404622	0.00394601	0.00405904	0.00420321	0.00427698	0.00409793	0.00422282	0.00423493	0.00431671	0.00438709	0.0044967	0.0043366	0.00412079	0.00427887	0.00423979	0.00387283	0.00395635	0.00390777	0.00343108	0.00349842	0.00347857	0.00339953	0.00345078	0.00346897	0.00333664	0.00319145	0.00304936	0.00323814	0.00291133	0.00282292	0.0028548	0.00266532	0.00228703	0.00222587	0.0022029	0.00219224	0.00216403	0.00205522	0.00200644	0.00194571	0.00196613	0.00192924	0.00193067	0.00190117	0.00182797	0.00188784	0.00176499	0.00174224	0.00173716	0.0017327	0.00184239	0.00172781	0.00172071	0.00164303	0.00160085	0.00160494	0.00156112	0.00150619	0.0014863	0.00141386	0.00128981	0.00125732	0.00128475	0.0012549	0.0012281	0.00121771	0.00117376	0.00119173	0.00120019	0.00119142	0.00113947	0.00110515	0.00110526	0.00107074	0.00109332	0.00104533	0.00104632	0.00104322	0.00109892	0.00102392	0.00103145	0.00104301	0.000956318	0.000975399	0.000909561	0.000840911	0.000887355	0.000794946	0.000706348	0.000655151	0.000641829	0.00060335	0.000634484	0.000609583	0.000533966	0.000530458	0.000513398	0.000530302	0.000506649	0.000449202	0.00046017	0.000432226	0.000424518	0.000462672	0.000463502	0.000396102	0.000391139	0.000414773	0.000416263	0.000359679	0.000342678	0.000322811	0.000315235	0.000322952	0.000308273	0.000311134	0.000309897	0.00026536	0.000260757	0.0002814	0.000265016	0.00025909	0.000239607	0.000225781	0.000235306	0.000201601	0.000259247	0.00021622	0.0001837	0.000190834	0.000155344	0.000169066	0.000197528	0.000166809	0.000117878	0.000122652	0.000116448	0.000102332	9.28685e-05	0.000103031	9.88405e-05	8.19118e-05	8.096e-05	7.00135e-05	6.77641e-05	6.80854e-05	6.78106e-05	6.67377e-05	6.69076e-05	6.66618e-05	6.67832e-05	5.95907e-05	4.00765e-05	4.34989e-05	4.33048e-05	3.86785e-05	3.78984e-05	4.0058e-05	4.12047e-05	2.9482e-05	3.22041e-05	3.17408e-05	3.1132e-05	3.58076e-05	3.75256e-05	2.99312e-05	2.70921e-05	2.69234e-05	2.36101e-05	2.01485e-05	1.84438e-05	2.25198e-05	1.78976e-05	1.46022e-05	1.43322e-05	1.26786e-05	1.64291e-05	1.46071e-05	1.28783e-05	1.32059e-05	1.35574e-05	1.55606e-05	2.01307e-05	1.25456e-05	1.43177e-05	1.25687e-05	1.49297e-05	1.36838e-05	1.14415e-05	8.08997e-06	2.48204e-06	3.3294e-06	7.92644e-06	8.87038e-06	8.07416e-06	4.88911e-06	7.64296e-06	6.07677e-06	8.3152e-06	1.03663e-05	6.85363e-06	4.47141e-06	8.47386e-06	9.77907e-06	1.00242e-05	4.54592e-06	3.28338e-06	3.70186e-06	3.93056e-06	4.37641e-06	7.12585e-06	6.53304e-06	5.07532e-06	4.19224e-06	3.85675e-06	3.68575e-06	4.73794e-06	6.7109e-06	4.17068e-06	3.74709e-06	2.94952e-06	4.01123e-06	2.92528e-06	2.8683e-06	3.77995e-06	2.79533e-06	4.02381e-06	4.93924e-06	3.75258e-06	2.74267e-06	1.86284e-06	2.09875e-06	5.12134e-06	5.54469e-06	3.84323e-06	2.85609e-06	3.31483e-06	2.35015e-06	5.71226e-06	3.07149e-06	9.75695e-07	1.85706e-06	3.87638e-06	2.55644e-06	3.69254e-06	3.47521e-06	3.12312e-06	5.58589e-06	3.73548e-06	2.71939e-06	1.56587e-06	1.58478e-06	5.00907e-06	4.11968e-06	1.91516e-06	1.45398e-06	1.99153e-06	2.66016e-06	9.52397e-07	1.24841e-06	1.8986e-06	2.43305e-06	2.6399e-06	3.92152e-06	4.16883e-06	3.45574e-06	2.9022e-06	9.39395e-07	1.06753e-06	3.84237e-06	1.45077e-06	9.10272e-07	2.50025e-07	3.26128e-07	1.1028e-06	3.87714e-06	3.37835e-06	2.11705e-06	1.35496e-06	1.42254e-06	1.2111e-06	1.20522e-06	9.9289e-07	1.68643e-06	1.73e-06	5.0479e-06	1.64553e-06	4.11793e-07	5.20493e-07	1.3824e-06	3.79958e-06	2.38762e-06	1.15735e-06	8.03122e-07	3.2199e-06	2.13332e-06	2.22241e-07	8.04699e-07	7.92006e-07	1.26074e-06	2.91524e-06	1.9516e-06	9.57688e-07	9.15437e-07	9.66847e-07	1.20355e-06	1.60437e-06	1.02326e-06	1.20192e-06	3.2404e-07	2.70582e-07	1.3051e-06	2.7014e-06	4.27551e-06	3.47687e-06	1.25768e-06	1.35625e-06	3.72527e-07	1.49703e-06	1.67806e-06	1.23383e-06	1.96137e-06	3.32307e-06	9.17864e-07	3.00086e-07	2.33341e-07	3.96708e-07	2.7239e-06	5.26155e-06	1.57181e-06	1.86072e-07	9.71299e-07	1.26469e-06	8.73725e-07	4.43972e-07	4.98455e-07	1.55036e-06	5.23393e-07	3.33911e-07	2.40557e-06	3.38268e-06	5.38305e-07	1.82519e-07	4.15403e-07
ES102_SEM19-140_Control-lipid_21	4.88141e-42	1.08279e-41	2.38652e-41	5.22645e-41	1.13729e-40	2.45897e-40	5.28272e-40	1.12767e-39	2.39182e-39	5.04075e-39	1.05556e-38	2.1963e-38	4.54068e-38	9.32764e-38	1.90389e-37	2.59989e-07	9.92559e-07	1.47399e-06	2.08307e-06	3.65327e-06	2.56389e-06	3.91579e-06	4.90031e-06	6.86114e-06	8.20231e-06	1.13148e-05	1.40223e-05	1.02815e-05	1.28436e-05	1.92615e-05	1.24632e-05	1.24479e-05	1.55473e-05	1.2951e-05	1.42184e-05	1.34224e-05	1.17889e-05	1.3325e-05	1.57626e-05	1.15075e-05	1.33483e-05	1.48248e-05	1.51283e-05	1.00629e-05	1.48716e-05	2.21574e-05	1.75645e-05	2.48329e-05	2.66073e-05	3.45022e-05	4.70928e-05	5.91544e-05	8.19036e-05	8.49614e-05	9.94838e-05	0.000121302	0.000163772	0.000182968	0.000224668	0.000256135	0.000278145	0.000337636	0.000396199	0.000482444	0.000533688	0.000622951	0.000682395	0.000737781	0.000806282	0.000916795	0.000974936	0.00111076	0.00117993	0.0012011	0.00127463	0.00142578	0.00155075	0.00164659	0.00173821	0.00195134	0.00199273	0.00208313	0.00230787	0.00236188	0.00258402	0.00262795	0.00284866	0.00304072	0.00311734	0.00324571	0.00320879	0.00342501	0.00362861	0.00366394	0.00389504	0.00420831	0.00419465	0.00413438	0.00434853	0.00433683	0.00453016	0.00500959	0.00491932	0.0051584	0.00551614	0.00553133	0.00523817	0.00544189	0.00545356	0.00521073	0.00551317	0.00593908	0.005565	0.00533696	0.0059064	0.00561244	0.00542465	0.00543667	0.00538441	0.00518052	0.00499709	0.00467672	0.00468344	0.00466804	0.00445824	0.00452981	0.00433629	0.00432562	0.00443315	0.00446626	0.00436118	0.00434126	0.00453564	0.00440496	0.00447332	0.00466875	0.00457008	0.00456268	0.00438061	0.00438904	0.00418815	0.00415733	0.00416435	0.0039809	0.00401542	0.003852	0.00370992	0.00363655	0.00363703	0.00352126	0.00338275	0.00327242	0.00321446	0.00301565	0.00294904	0.00301744	0.00303958	0.00300548	0.00298739	0.00304063	0.0030044	0.00288435	0.00300784	0.00300207	0.00302705	0.00306407	0.00303426	0.00301386	0.00279873	0.00285001	0.00284361	0.0027111	0.00273309	0.00265512	0.00235953	0.00238503	0.00237594	0.0023281	0.00231268	0.00230394	0.00230392	0.00223295	0.00218073	0.00222421	0.00196289	0.00191568	0.0020049	0.00194802	0.00162651	0.00154213	0.0015338	0.00147492	0.00145078	0.00144004	0.00139769	0.00132204	0.00127054	0.00133081	0.00135067	0.00135774	0.00129535	0.00130379	0.00124532	0.00121211	0.00112501	0.00108817	0.00116351	0.00116769	0.00120168	0.00110959	0.0010383	0.001114	0.0010699	0.0010062	0.00102318	0.00099936	0.000898282	0.000820081	0.000872845	0.000838339	0.000796723	0.000821081	0.000831043	0.000786334	0.000808547	0.000783956	0.000771772	0.000760475	0.000696137	0.00067297	0.000665204	0.000669296	0.000647759	0.000668318	0.000679619	0.000652046	0.000626921	0.000689539	0.000609857	0.000595304	0.000615537	0.000582408	0.000595916	0.000532412	0.000478215	0.000426736	0.000413859	0.000453159	0.000471895	0.000424932	0.000415365	0.000400625	0.00037715	0.00035023	0.00034751	0.000341745	0.000355203	0.000316751	0.000322066	0.000328647	0.000351021	0.000311252	0.000303234	0.000292837	0.000282504	0.00028054	0.000266322	0.000270495	0.000280383	0.000258884	0.000260797	0.000260348	0.000250413	0.000245063	0.000225958	0.00024141	0.000227915	0.000203458	0.000211964	0.000179457	0.000187726	0.000192201	0.000221685	0.000213087	0.00017573	0.000176963	0.00016398	0.000155974	0.000166983	0.000145107	0.000129387	0.000126948	0.000118658	0.000110664	0.000104334	9.78336e-05	8.65074e-05	8.57785e-05	0.00010221	8.69922e-05	8.02767e-05	8.26187e-05	8.12388e-05	9.8742e-05	9.71986e-05	8.70707e-05	7.58749e-05	7.54441e-05	7.40758e-05	7.53949e-05	6.23475e-05	6.48174e-05	4.81399e-05	4.89987e-05	6.84382e-05	6.16486e-05	4.83986e-05	5.26621e-05	5.69011e-05	4.10903e-05	3.52283e-05	3.76083e-05	5.26075e-05	4.81157e-05	4.04347e-05	4.2328e-05	3.60555e-05	2.4117e-05	2.28798e-05	4.03877e-05	3.53114e-05	2.54286e-05	3.39886e-05	2.60439e-05	2.10738e-05	2.00295e-05	2.06615e-05	2.07351e-05	1.80757e-05	2.45399e-05	1.38777e-05	1.42507e-05	1.32787e-05	1.98908e-05	2.01059e-05	1.59153e-05	8.31246e-06	1.34964e-05	1.10601e-05	1.27702e-05	1.33885e-05	1.07e-05	8.29876e-06	4.02979e-06	6.37105e-06	1.12741e-05	7.96031e-06	6.83872e-06	4.57729e-06	4.44378e-06	7.65392e-06	9.6425e-06	8.39132e-06	6.90351e-06	6.05892e-06	5.90457e-06	4.70072e-06	4.10769e-06	3.92853e-06	3.80781e-06	4.09189e-06	8.8302e-06	9.05546e-06	3.85387e-06	3.26965e-06	4.62124e-06	5.29464e-06	2.04555e-06	2.53162e-06	6.5675e-06	7.54676e-06	4.30302e-06	8.26455e-06	4.90228e-06	1.49317e-06	1.87575e-06	2.79507e-06	4.58386e-06	3.3228e-06	2.36755e-06	2.37169e-06	1.62392e-06	1.2762e-06	3.93132e-06	4.18857e-06	2.47415e-06	2.32509e-06	2.60378e-06	1.31713e-06	3.68438e-06	3.59334e-06	2.12526e-06	2.92649e-06	2.83519e-06	1.38519e-06	2.97831e-07	2.86642e-07	5.27501e-07	1.74062e-06	2.12949e-06	3.73959e-06	2.92217e-06	1.42149e-06	2.30464e-06	3.08022e-06	1.11139e-06	1.68428e-06	2.16885e-06	5.28965e-07	2.40601e-06	2.35034e-06	2.28036e-06	1.38353e-06	3.44536e-07	1.17182e-06	7.31961e-07	3.05882e-07	9.51636e-07	1.85399e-06	1.06335e-06	3.78381e-07	4.75488e-07	1.50277e-06	1.53939e-06	8.41304e-07	1.29157e-06	2.34775e-06	2.14825e-06	1.83279e-06	5.58576e-07	1.19182e-06	1.58414e-06	6.59327e-07	8.9147e-07	8.02144e-07	1.61043e-06	2.19763e-06	1.70851e-06	3.67708e-07	6.47607e-07	1.03856e-06	2.65423e-06	2.60265e-06	8.36153e-07	4.14503e-06	9.54391e-07	1.36715e-06	1.25267e-06	2.59938e-08	8.64948e-08	8.8783e-07	2.96666e-06	1.09508e-06	9.80434e-07	6.73212e-07	5.08302e-07	1.5132e-06	1.48497e-06	5.38679e-07	4.50554e-07	2.46849e-06	2.47784e-06	5.18368e-07	5.22065e-07	2.47043e-06	1.86774e-06	5.63523e-07	3.12326e-07	2.90118e-07	2.63255e-07	1.74557e-07	1.06058e-06	3.68452e-07	7.91102e-08	3.13381e-08	1.39811e-07	1.5602e-07	7.41564e-07	1.08216e-06	1.28663e-06	1.30976e-06	1.04375e-06	2.9433e-07	2.23829e-07	7.09889e-07	2.65408e-07	1.93737e-07	9.93804e-07	1.74309e-06	5.87112e-07
