ES43_Blue-013_Control-protein_21	56371.0	71347.0	80798.0	87688.0	93149.0	97687.0	101624.0	105066.0	108108.0	110772.0	113232.0	115433.0	117475.0	119342.0	121160.0	122818.0	124349.0	125810.0	127131.0	128492.0
ES44_Blue-015_MG-lipid_0	58084.0	74291.0	84386.0	91942.0	97953.0	102991.0	107222.0	111041.0	114344.0	117339.0	119964.0	122468.0	124775.0	126911.0	128811.0	130597.0	132317.0	133898.0	135361.0	136731.0
ES45_Blue-015_MG-lipid_14	60393.0	76510.0	86609.0	94105.0	100019.0	104927.0	109050.0	112725.0	115922.0	118875.0	121470.0	123895.0	126076.0	128099.0	129970.0	131693.0	133362.0	134881.0	136254.0	137610.0
ES46_Blue-015_MG-lipid_21	56112.0	72287.0	82635.0	90348.0	96578.0	101834.0	106358.0	110153.0	113537.0	116541.0	119316.0	121866.0	124218.0	126410.0	128387.0	130304.0	132037.0	133639.0	135180.0	136616.0
ES47_Blue-45_MG-protein_0	56861.0	73345.0	83641.0	91158.0	97300.0	102394.0	106807.0	110619.0	113901.0	116871.0	119482.0	121947.0	124165.0	126226.0	128191.0	129968.0	131581.0	133122.0	134627.0	135967.0
ES48_Blue-45_MG-protein_14	55210.0	70955.0	81011.0	88474.0	94538.0	99532.0	103720.0	107530.0	110874.0	113861.0	116613.0	119084.0	121319.0	123357.0	125367.0	127280.0	129021.0	130602.0	132036.0	133481.0
ES49_Blue-024_Control-protein_0	48057.0	62427.0	71355.0	78107.0	83509.0	87913.0	91708.0	95115.0	98060.0	100696.0	103003.0	105261.0	107330.0	109240.0	110927.0	112508.0	114030.0	115346.0	116637.0	117901.0
ES4_164_Control-protein_0	51276.0	66207.0	75470.0	82535.0	87890.0	92442.0	96351.0	99700.0	102769.0	105530.0	108043.0	110234.0	112195.0	114049.0	115844.0	117389.0	118937.0	120452.0	121803.0	123034.0
ES50_Blue-024_Control-protein_14	45086.0	58484.0	67056.0	73454.0	78658.0	82857.0	86440.0	89541.0	92322.0	94888.0	97178.0	99376.0	101316.0	103116.0	104860.0	106421.0	107867.0	109231.0	110544.0	111759.0
ES51_Blue-024_Control-protein_21	44277.0	57530.0	66060.0	72349.0	77477.0	81735.0	85416.0	88577.0	91332.0	93891.0	96281.0	98382.0	100295.0	102102.0	103805.0	105353.0	106806.0	108121.0	109381.0	110532.0
ES52_SEM19-1481_MG-lipid_14	54881.0	70167.0	79773.0	86848.0	92543.0	97224.0	101141.0	104686.0	107792.0	110619.0	113241.0	115562.0	117702.0	119689.0	121457.0	123118.0	124688.0	126196.0	127704.0	129042.0
ES53_SEM19-74_MG-protein_0	53948.0	69856.0	79687.0	86857.0	92574.0	97381.0	101478.0	104840.0	108024.0	110856.0	113345.0	115587.0	117598.0	119520.0	121359.0	123008.0	124530.0	125934.0	127321.0	128559.0
ES54_SEM19-74_MG-protein_14	53439.0	68957.0	78586.0	85617.0	91325.0	95972.0	100137.0	103648.0	106881.0	109747.0	112316.0	114627.0	116772.0	118726.0	120586.0	122292.0	123869.0	125345.0	126761.0	128027.0
ES55_SEM19-74_MG-protein_21	50929.0	66226.0	75935.0	83230.0	88968.0	93760.0	97782.0	101332.0	104508.0	107455.0	110038.0	112392.0	114682.0	116625.0	118501.0	120320.0	121879.0	123379.0	124812.0	126187.0
ES56_Blue-050_Control-lipid_21	49909.0	64405.0	73726.0	80618.0	85979.0	90708.0	94605.0	98059.0	101071.0	103847.0	106342.0	108585.0	110668.0	112647.0	114429.0	116071.0	117496.0	118980.0	120312.0	121566.0
ES57_Blue-031_MG-lipid_0	54088.0	69020.0	78293.0	85241.0	90704.0	95379.0	99295.0	102653.0	105566.0	108180.0	110602.0	112760.0	114720.0	116561.0	118234.0	119860.0	121343.0	122641.0	123853.0	125044.0
ES58_Blue-032_MG-protein_0	59696.0	76432.0	86811.0	94291.0	100253.0	105197.0	109203.0	112687.0	115768.0	118564.0	121022.0	123407.0	125491.0	127494.0	129270.0	130921.0	132436.0	133839.0	135186.0	136417.0
ES59_Blue-032_MG-protein_14	55652.0	71786.0	82220.0	89851.0	95792.0	100777.0	105153.0	108998.0	112370.0	115383.0	118053.0	120501.0	122723.0	124850.0	126812.0	128618.0	130326.0	131880.0	133334.0	134726.0
ES5_164_Control-protein_14	52492.0	67292.0	76654.0	83688.0	89353.0	93801.0	97661.0	101019.0	104033.0	106711.0	109250.0	111461.0	113446.0	115317.0	117030.0	118678.0	120151.0	121550.0	122863.0	124120.0
ES60_Blue-032_MG-protein_21	54302.0	70294.0	80392.0	87801.0	93574.0	98280.0	102344.0	105833.0	108885.0	111663.0	114109.0	116411.0	118462.0	120494.0	122286.0	124038.0	125590.0	127099.0	128496.0	129848.0
ES61_Blue-035_MG-protein_0	53921.0	69811.0	79764.0	87103.0	92869.0	97618.0	101672.0	105184.0	108332.0	111016.0	113575.0	115887.0	118016.0	119949.0	121670.0	123338.0	124889.0	126294.0	127631.0	128965.0
ES62_Blue-035_MG-protein_14	54777.0	70238.0	79746.0	86860.0	92592.0	97311.0	101218.0	104773.0	107880.0	110712.0	113291.0	115597.0	117639.0	119561.0	121343.0	123107.0	124656.0	126125.0	127521.0	128834.0
ES63_Blue-035_MG-protein_21	53749.0	69444.0	79383.0	86715.0	92532.0	97345.0	101369.0	104952.0	108094.0	110899.0	113444.0	115762.0	117814.0	119765.0	121581.0	123303.0	124899.0	126363.0	127842.0	129144.0
ES64_SEM19-1481_MG-lipid_21	54116.0	69392.0	78828.0	85943.0	91439.0	96220.0	100242.0	103727.0	106825.0	109612.0	112228.0	114594.0	116717.0	118662.0	120519.0	122246.0	123831.0	125347.0	126760.0	128163.0
ES65_106_NA_0	53293.0	68963.0	78651.0	85778.0	91335.0	95906.0	99854.0	103359.0	106405.0	109136.0	111590.0	113873.0	115931.0	117850.0	119582.0	121234.0	122717.0	124160.0	125461.0	126631.0
ES66_617_Control-protein_14	50133.0	65108.0	74586.0	81582.0	87158.0	91729.0	95596.0	99074.0	102151.0	104862.0	107377.0	109565.0	111596.0	113445.0	115152.0	116752.0	118278.0	119632.0	120961.0	122268.0
ES67_Blue-037_MG-protein_0	53634.0	68928.0	78920.0	86214.0	91954.0	96658.0	100765.0	104342.0	107482.0	110345.0	112898.0	115142.0	117257.0	119153.0	120946.0	122638.0	124230.0	125686.0	127074.0	128382.0
ES68_Blue-037_MG-protein_14	50005.0	63717.0	72368.0	78894.0	84063.0	88364.0	92017.0	95376.0	98313.0	100994.0	103371.0	105571.0	107680.0	109593.0	111309.0	112928.0	114428.0	115885.0	117203.0	118449.0
ES69_Blue-037_MG-protein_21	56830.0	73193.0	83475.0	90912.0	96694.0	101442.0	105504.0	109045.0	112187.0	115057.0	117645.0	119966.0	122080.0	124055.0	125858.0	127488.0	129086.0	130476.0	131828.0	133097.0
ES6_164_Control-protein_21	54173.0	69410.0	79170.0	86313.0	92085.0	96761.0	100773.0	104185.0	107199.0	109964.0	112454.0	114704.0	116726.0	118663.0	120426.0	122066.0	123609.0	124999.0	126346.0	127654.0
ES70_Blue-039_Control-lipid_0	60940.0	77961.0	88582.0	96217.0	102250.0	107162.0	111401.0	115130.0	118346.0	121251.0	123902.0	126232.0	128391.0	130317.0	132170.0	133822.0	135334.0	136795.0	138145.0	139434.0
ES71_Blue-039_Control-lipid_14	51667.0	67324.0	77248.0	84594.0	90338.0	95021.0	99026.0	102590.0	105633.0	108451.0	110956.0	113248.0	115354.0	117198.0	118907.0	120619.0	122161.0	123649.0	125048.0	126342.0
ES72_Blue-039_Control-lipid_21	51937.0	67356.0	77201.0	84499.0	90137.0	95027.0	99074.0	102824.0	106046.0	108990.0	111687.0	114175.0	116336.0	118272.0	120240.0	122008.0	123629.0	125091.0	126504.0	127944.0
ES73_Blue-042_MG-protein_0	55192.0	70933.0	80973.0	88211.0	94033.0	98815.0	102870.0	106593.0	109692.0	112512.0	115075.0	117469.0	119595.0	121609.0	123386.0	125149.0	126728.0	128222.0	129594.0	130901.0
ES74_Blue-042_MG-protein_14	54463.0	70389.0	80510.0	88174.0	94189.0	99367.0	103820.0	107664.0	111122.0	114212.0	117000.0	119588.0	121939.0	124168.0	126255.0	128096.0	129840.0	131557.0	133105.0	134615.0
ES75_Blue-042_MG-protein_21	52212.0	67116.0	76540.0	83668.0	89337.0	93967.0	97852.0	101574.0	104746.0	107647.0	110167.0	112600.0	114700.0	116744.0	118650.0	120553.0	122195.0	123764.0	125287.0	126700.0
ES76_Blue-043_MG-lipid_0	53146.0	68704.0	78569.0	85686.0	91377.0	96145.0	100220.0	103743.0	106794.0	109638.0	112126.0	114398.0	116420.0	118406.0	120105.0	121744.0	123255.0	124688.0	126045.0	127300.0
ES77_Blue-043_MG-lipid_14	57661.0	73820.0	83807.0	91343.0	97210.0	102200.0	106455.0	110104.0	113497.0	116374.0	119162.0	121633.0	123939.0	125991.0	127955.0	129731.0	131372.0	132944.0	134452.0	135837.0
ES78_Blue-043_MG-lipid_21	63563.0	80696.0	91278.0	99020.0	105093.0	109977.0	114271.0	117967.0	121083.0	123919.0	126526.0	128823.0	130991.0	132953.0	134825.0	136572.0	138205.0	139683.0	141072.0	142458.0
ES79_Blue-050_Control-lipid_0	48593.0	63456.0	72774.0	79556.0	85151.0	89711.0	93739.0	97120.0	100171.0	102986.0	105519.0	107872.0	109915.0	111861.0	113670.0	115335.0	116929.0	118428.0	119819.0	121117.0
ES7_SEM19-1354_Control-protein_14	51400.0	66683.0	76529.0	83810.0	89546.0	94470.0	98531.0	102171.0	105380.0	108340.0	110976.0	113419.0	115588.0	117586.0	119528.0	121304.0	122911.0	124485.0	125935.0	127319.0
ES80_Blue-050_Control-lipid_14	46681.0	60874.0	69720.0	76389.0	81715.0	86059.0	89611.0	92830.0	95769.0	98420.0	100899.0	103086.0	105103.0	106875.0	108605.0	110203.0	111682.0	113092.0	114443.0	115724.0
ES81_Blue-047_Control-lipid_0	51953.0	67234.0	77121.0	84210.0	89911.0	94735.0	98802.0	102423.0	105569.0	108409.0	111011.0	113367.0	115546.0	117551.0	119503.0	121273.0	122927.0	124397.0	125925.0	127261.0
ES82_Blue-047_Control-lipid_14	41882.0	55388.0	63919.0	70428.0	75713.0	80088.0	83889.0	87114.0	89975.0	92448.0	94790.0	96898.0	98825.0	100596.0	102274.0	103874.0	105332.0	106685.0	107928.0	109124.0
ES83_SEM19-1481_MG-lipid_0	54976.0	70231.0	79805.0	86923.0	92622.0	97282.0	101214.0	104695.0	107733.0	110484.0	112982.0	115335.0	117398.0	119286.0	121099.0	122810.0	124315.0	125843.0	127251.0	128553.0
ES84_LD19-239_MG-lipid_0	55199.0	71070.0	80933.0	88218.0	94247.0	99098.0	103188.0	106890.0	110148.0	112987.0	115572.0	117963.0	120139.0	122096.0	123895.0	125617.0	127236.0	128735.0	130183.0	131503.0
ES85_orange-24_Control-protein_0	55579.0	71785.0	81995.0	89549.0	95555.0	100570.0	104797.0	108471.0	111789.0	114805.0	117409.0	119853.0	122005.0	124108.0	126069.0	127876.0	129583.0	131153.0	132622.0	133970.0
ES86_orange-24_Control-protein_14	48188.0	62498.0	71543.0	78267.0	83689.0	88142.0	91922.0	95167.0	98122.0	100703.0	103132.0	105284.0	107272.0	109183.0	110908.0	112568.0	114022.0	115486.0	116816.0	118047.0
ES87_orange-24_Control-protein_21	51349.0	65610.0	74702.0	81486.0	86895.0	91378.0	95307.0	98739.0	101872.0	104681.0	107259.0	109586.0	111654.0	113644.0	115506.0	117231.0	118908.0	120470.0	121902.0	123223.0
ES88_610_MG-protein_0	59343.0	76203.0	86480.0	93955.0	99954.0	104752.0	108734.0	112309.0	115411.0	118090.0	120542.0	122787.0	124840.0	126740.0	128431.0	130092.0	131681.0	133126.0	134490.0	135745.0
ES8_SEM19-1354_Control-protein_21	53897.0	69359.0	79319.0	86720.0	92504.0	97347.0	101479.0	105049.0	108288.0	111192.0	113819.0	116113.0	118209.0	120214.0	122126.0	123900.0	125512.0	127071.0	128485.0	129786.0
ES90_Blue-049_Control-protein_14	49183.0	63615.0	72926.0	79698.0	85311.0	89933.0	93955.0	97475.0	100549.0	103319.0	105826.0	108111.0	110198.0	112203.0	114037.0	115715.0	117379.0	118917.0	120409.0	121731.0
ES91_Blue-049_Control-protein_21	49707.0	64381.0	73547.0	80234.0	85756.0	90260.0	94170.0	97634.0	100635.0	103343.0	105800.0	108089.0	110197.0	112083.0	113848.0	115491.0	116982.0	118365.0	119704.0	120985.0
ES92_SEM19-76_MG-lipid_0	52548.0	67984.0	77615.0	84688.0	90276.0	94880.0	98730.0	102125.0	105020.0	107800.0	110194.0	112350.0	114377.0	116228.0	117873.0	119464.0	120941.0	122352.0	123618.0	124894.0
ES93_SEM19-76_MG-lipid_14	53297.0	67645.0	76955.0	83784.0	89190.0	93773.0	97574.0	100940.0	103902.0	106558.0	108946.0	111180.0	113196.0	115065.0	116753.0	118322.0	119864.0	121175.0	122520.0	123755.0
ES94_SEM19-76_MG-lipid_21	50573.0	65158.0	74247.0	81047.0	86418.0	90759.0	94625.0	98040.0	101046.0	103724.0	106075.0	108206.0	110192.0	112081.0	113836.0	115355.0	116781.0	118211.0	119569.0	120850.0
ES95_610_MG-protein_14	58154.0	74750.0	85209.0	92800.0	98758.0	103611.0	107715.0	111419.0	114684.0	117556.0	120212.0	122553.0	124728.0	126755.0	128616.0	130404.0	132000.0	133483.0	134811.0	136163.0
ES96_610_MG-protein_21	58149.0	73786.0	83528.0	90629.0	96302.0	100984.0	105062.0	108560.0	111585.0	114360.0	116758.0	119034.0	121082.0	122992.0	124770.0	126401.0	127955.0	129387.0	130714.0	132029.0
ES97_SEM19-107_MG-protein_0	56487.0	71923.0	81768.0	89063.0	94813.0	99773.0	103892.0	107416.0	110524.0	113283.0	115864.0	118239.0	120383.0	122370.0	124219.0	125906.0	127481.0	128985.0	130430.0	131801.0
ES98_SEM19-107_MG-protein_14	61662.0	77794.0	88231.0	95897.0	102060.0	107364.0	111862.0	115833.0	119336.0	122425.0	125384.0	127989.0	130363.0	132547.0	134575.0	136457.0	138221.0	139884.0	141441.0	142903.0
ES99_SEM19-107_MG-protein_21	57057.0	73006.0	82999.0	90135.0	95920.0	100802.0	104872.0	108538.0	111725.0	114579.0	117185.0	119588.0	121701.0	123760.0	125642.0	127411.0	129045.0	130576.0	131982.0	133321.0
ES9_172_Control-protein_0	56424.0	72602.0	82599.0	89881.0	95684.0	100534.0	104624.0	108040.0	111074.0	113829.0	116244.0	118560.0	120659.0	122528.0	124216.0	125761.0	127287.0	128715.0	129998.0	131202.0
