Sample	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
ES14_209_MG-lipid_21_1	233.0	369.0	484.0	574.0	737.0	829.0	1080.0	1019.0	1087.0	1225.0	1549.0	1725.0	1769.0	2029.0	2129.0	2349.0	2974.0	3624.0	3958.0	5137.0	6008.0	6916.0	8060.0	11548.0	14190.0	41290.0	120473.0	623236.0	2720312.0	8425427.0	27790664.0
ES14_209_MG-lipid_21_2	17372.0	16658.0	16512.0	16698.0	13774.0	13267.0	12202.0	12289.0	10333.0	10375.0	9133.0	9266.0	9400.0	9210.0	8303.0	9809.0	9324.0	11385.0	9499.0	10502.0	12421.0	14458.0	23685.0	22159.0	32975.0	85831.0	230334.0	1049406.0	3253628.0	9271919.0	25570877.0
ES15_601_Control-protein_14_1	303.0	442.0	568.0	699.0	901.0	1108.0	1262.0	1178.0	1315.0	1501.0	1845.0	1930.0	2041.0	2328.0	2552.0	2835.0	3390.0	4097.0	4695.0	6004.0	7062.0	8073.0	9489.0	13359.0	16521.0	46931.0	138925.0	708395.0	3066625.0	9285419.0	31027277.0
ES15_601_Control-protein_14_2	24200.0	24405.0	24580.0	27191.0	22012.0	21956.0	20117.0	20535.0	17344.0	17102.0	15155.0	15273.0	14850.0	14784.0	12737.0	15338.0	13126.0	15005.0	12354.0	13149.0	14762.0	16234.0	26209.0	25019.0	37839.0	97185.0	251728.0	1147717.0	3538848.0	10032935.0	28819381.0
ES16_601_Control-protein_21_1	256.0	380.0	559.0	653.0	875.0	987.0	1187.0	1161.0	1279.0	1547.0	1797.0	1810.0	1956.0	2199.0	2403.0	2628.0	3115.0	3783.0	4233.0	5556.0	6480.0	7342.0	8685.0	12221.0	15843.0	48264.0	148902.0	777717.0	3431630.0	10174312.0	33927396.0
ES16_601_Control-protein_21_2	19513.0	18563.0	18687.0	19069.0	15440.0	15311.0	13811.0	14160.0	12152.0	12075.0	10754.0	10863.0	10802.0	10313.0	9340.0	11123.0	10310.0	12176.0	10135.0	11682.0	12596.0	14511.0	23822.0	22468.0	35604.0	104585.0	256464.0	1222821.0	3888263.0	10985463.0	31764280.0
ES17_615_Control-protein_0_1	315.0	385.0	537.0	629.0	839.0	971.0	1167.0	1040.0	1264.0	1435.0	1763.0	1957.0	2033.0	2141.0	2443.0	2636.0	3117.0	3925.0	4472.0	5471.0	6865.0	7591.0	8598.0	12449.0	15631.0	46286.0	132510.0	707874.0	3088129.0	9750123.0	32277663.0
ES17_615_Control-protein_0_2	18352.0	17976.0	17364.0	17901.0	14395.0	13911.0	13070.0	12654.0	10599.0	10646.0	9248.0	9205.0	9382.0	9463.0	8686.0	10220.0	9998.0	12453.0	10184.0	11517.0	13144.0	15446.0	29288.0	23826.0	34767.0	100967.0	264261.0	1148980.0	3787795.0	10640534.0	29786027.0
ES18_615_Control-protein_14_1	332.0	405.0	589.0	658.0	878.0	971.0	1206.0	1191.0	1216.0	1538.0	1728.0	1978.0	2056.0	2306.0	2417.0	2732.0	3283.0	3803.0	4320.0	5667.0	6562.0	7481.0	8730.0	12000.0	15808.0	48686.0	145038.0	704434.0	3036685.0	9545090.0	30776034.0
ES18_615_Control-protein_14_2	29266.0	29367.0	29601.0	31328.0	25449.0	25101.0	23084.0	23421.0	19687.0	18979.0	16669.0	17008.0	16571.0	16119.0	13909.0	16669.0	14594.0	17211.0	14738.0	15531.0	17340.0	19445.0	29679.0	29219.0	41613.0	103894.0	267617.0	1116583.0	3552737.0	10095635.0	28657758.0
ES19_615_Control-protein_21_1	320.0	456.0	633.0	790.0	1030.0	1191.0	1321.0	1383.0	1521.0	1772.0	2034.0	2310.0	2392.0	2791.0	2919.0	3301.0	4091.0	5068.0	5508.0	6921.0	8000.0	9315.0	10384.0	13393.0	17851.0	48092.0	141725.0	693177.0	3028194.0	9075301.0	30108624.0
ES19_615_Control-protein_21_2	30158.0	28223.0	28188.0	29015.0	24043.0	22999.0	21377.0	21290.0	18128.0	17891.0	15701.0	15892.0	15585.0	14624.0	13032.0	15974.0	14330.0	16440.0	14256.0	15288.0	16914.0	19445.0	30681.0	29437.0	43244.0	103409.0	261644.0	1104108.0	3469844.0	9889887.0	27840761.0
ES1_48_Control-lipid_0_1	367.0	499.0	684.0	864.0	1073.0	1305.0	1553.0	1455.0	1618.0	1889.0	2195.0	2292.0	2287.0	2539.0	2686.0	3022.0	3642.0	4351.0	4881.0	6356.0	7337.0	8274.0	9726.0	14244.0	17977.0	53788.0	157711.0	800057.0	3524305.0	10699658.0	35241648.0
ES1_48_Control-lipid_0_2	20446.0	20451.0	20170.0	20935.0	17214.0	16834.0	15580.0	15462.0	13144.0	13289.0	11614.0	11838.0	12131.0	11828.0	10643.0	12570.0	11764.0	13913.0	11981.0	13492.0	15125.0	17306.0	27988.0	25975.0	39851.0	104800.0	278163.0	1243407.0	4037869.0	11443882.0	33050618.0
ES20_618_Control-lipid_0_1	282.0	344.0	518.0	615.0	847.0	935.0	1204.0	1060.0	1166.0	1435.0	1635.0	1830.0	1907.0	2128.0	2163.0	2373.0	2970.0	3513.0	3816.0	5041.0	5995.0	6545.0	7861.0	11579.0	14638.0	44267.0	138464.0	751844.0	3302458.0	9847389.0	33361477.0
ES20_618_Control-lipid_0_2	18196.0	16959.0	16355.0	16818.0	13690.0	12870.0	12002.0	11788.0	10269.0	10295.0	9127.0	9362.0	9442.0	9077.0	8305.0	9821.0	9457.0	10950.0	9557.0	10694.0	12388.0	14226.0	25028.0	21972.0	34007.0	98617.0	252907.0	1240764.0	3834061.0	10837737.0	30921558.0
ES21_618_Control-lipid_14_1	250.0	312.0	471.0	577.0	765.0	891.0	1050.0	982.0	989.0	1183.0	1432.0	1651.0	1899.0	2642.0	2374.0	2803.0	3313.0	4270.0	4266.0	5835.0	6590.0	7483.0	8416.0	11168.0	14244.0	35976.0	103435.0	528942.0	2285774.0	6847685.0	23349401.0
ES21_618_Control-lipid_14_2	8441.0	8299.0	8530.0	9376.0	7658.0	7286.0	6651.0	6731.0	5601.0	5920.0	5244.0	5327.0	5460.0	5416.0	4959.0	5813.0	5283.0	6314.0	5378.0	7227.0	7216.0	10428.0	14465.0	15285.0	21878.0	65600.0	173560.0	902366.0	2632952.0	7503334.0	21759071.0
ES22_618_Control-lipid_21_1	274.0	436.0	635.0	743.0	1016.0	1156.0	1400.0	1293.0	1497.0	1765.0	2190.0	2436.0	2739.0	2952.0	3258.0	3471.0	4399.0	5420.0	6227.0	7674.0	9212.0	10389.0	11647.0	16068.0	19599.0	51588.0	148409.0	734002.0	3154885.0	9682197.0	32042136.0
ES22_618_Control-lipid_21_2	22132.0	21338.0	21145.0	21625.0	17523.0	16790.0	15525.0	15323.0	12744.0	12637.0	11160.0	11216.0	11411.0	11087.0	10118.0	12040.0	11046.0	13504.0	11190.0	12688.0	14816.0	17036.0	29234.0	26286.0	39400.0	102593.0	266784.0	1223802.0	3729831.0	10605134.0	29583955.0
ES23_Blue-010_Control-lipid_0_1	292.0	401.0	514.0	642.0	877.0	1063.0	1199.0	1123.0	1157.0	1509.0	1629.0	1736.0	1900.0	2111.0	2168.0	2504.0	2887.0	3622.0	4122.0	5013.0	5817.0	6699.0	7645.0	11556.0	14596.0	45953.0	139956.0	723393.0	3161096.0	9779063.0	31680589.0
ES23_Blue-010_Control-lipid_0_2	19445.0	19058.0	19064.0	20001.0	16458.0	16092.0	14882.0	15064.0	12601.0	12176.0	11014.0	11193.0	10985.0	10877.0	9497.0	11395.0	10531.0	12179.0	10399.0	11517.0	13156.0	14935.0	23502.0	22814.0	34522.0	94301.0	257658.0	1156750.0	3699076.0	10459622.0	29562068.0
ES24_Blue-010_Control-lipid_21_1	352.0	456.0	621.0	749.0	994.0	1159.0	1450.0	1368.0	1464.0	1647.0	2032.0	2204.0	2375.0	2521.0	2609.0	2853.0	3472.0	4168.0	4623.0	5832.0	6705.0	7480.0	8855.0	13235.0	16449.0	49905.0	152084.0	784117.0	3480248.0	10285365.0	34604826.0
ES24_Blue-010_Control-lipid_21_2	20060.0	19021.0	19018.0	19900.0	16060.0	15454.0	14496.0	14400.0	12245.0	12287.0	10927.0	11097.0	11175.0	11058.0	10015.0	12092.0	11392.0	13411.0	11503.0	12620.0	14376.0	16408.0	27383.0	25262.0	36926.0	100455.0	269242.0	1291243.0	3921033.0	11094002.0	32377657.0
ES25_619_MG-lipid_0_1	230.0	342.0	459.0	534.0	693.0	826.0	1000.0	993.0	1031.0	1250.0	1451.0	1723.0	1795.0	1979.0	2128.0	2414.0	3047.0	3637.0	4158.0	5224.0	6315.0	7006.0	8028.0	11426.0	14504.0	42112.0	123939.0	686010.0	3012687.0	9284275.0	30569454.0
ES25_619_MG-lipid_0_2	18662.0	18118.0	18111.0	18352.0	14853.0	14013.0	13167.0	13137.0	11011.0	10985.0	9087.0	9263.0	9400.0	9113.0	8052.0	9620.0	9104.0	10933.0	9021.0	10066.0	11440.0	13242.0	24924.0	21237.0	31252.0	96325.0	245225.0	1083218.0	3598380.0	10084078.0	28347281.0
ES26_619_MG-lipid_14_1	263.0	400.0	535.0	643.0	854.0	1016.0	1230.0	1170.0	1245.0	1529.0	1803.0	2012.0	2123.0	2339.0	2577.0	2914.0	3592.0	4419.0	4997.0	6273.0	7461.0	8318.0	9539.0	13696.0	16829.0	47144.0	136439.0	695712.0	3015322.0	9400391.0	30484870.0
ES26_619_MG-lipid_14_2	23971.0	23156.0	22783.0	23551.0	19027.0	18196.0	16856.0	16831.0	14036.0	13919.0	11875.0	12022.0	12091.0	11532.0	10191.0	12378.0	11305.0	13509.0	11478.0	12498.0	14508.0	16517.0	27605.0	25485.0	37037.0	97712.0	261867.0	1143261.0	3580953.0	10222170.0	28139335.0
ES27_619_MG-lipid_21_1	295.0	401.0	580.0	636.0	867.0	952.0	1281.0	1098.0	1243.0	1468.0	1581.0	1851.0	1868.0	1996.0	2112.0	2363.0	2759.0	3460.0	3776.0	5018.0	5941.0	6864.0	8099.0	11907.0	14774.0	46140.0	138494.0	708482.0	3074091.0	9709935.0	30906693.0
ES27_619_MG-lipid_21_2	17324.0	17349.0	17587.0	17968.0	14610.0	14255.0	13401.0	13372.0	11309.0	10899.0	9623.0	9897.0	9683.0	9344.0	8369.0	9857.0	9188.0	10692.0	8983.0	9946.0	11468.0	12696.0	20031.0	19824.0	30322.0	94489.0	239105.0	1118461.0	3595213.0	10250262.0	29031498.0
ES28_Blue-098_Control-lipid_0_1	411.0	573.0	760.0	874.0	1082.0	1342.0	1528.0	1502.0	1628.0	1974.0	2195.0	2370.0	2525.0	2869.0	3058.0	3113.0	3695.0	4256.0	4837.0	6125.0	6799.0	7790.0	9331.0	14141.0	17712.0	57393.0	178433.0	862668.0	3755080.0	11330964.0	37828961.0
ES28_Blue-098_Control-lipid_0_2	21229.0	20806.0	21135.0	22317.0	18714.0	18232.0	16982.0	17331.0	14939.0	14661.0	13320.0	13624.0	13381.0	13056.0	12214.0	14132.0	12946.0	14540.0	13134.0	14028.0	16048.0	17691.0	25566.0	26941.0	42071.0	113563.0	289682.0	1338808.0	4288876.0	12103642.0	35532380.0
ES29_Blue-098_Control-lipid_14_1	360.0	535.0	706.0	792.0	1070.0	1254.0	1413.0	1333.0	1568.0	1828.0	1977.0	2010.0	2200.0	2210.0	2278.0	2404.0	2871.0	3205.0	3594.0	4520.0	4949.0	5675.0	6732.0	10383.0	13894.0	50754.0	165013.0	836315.0	3689328.0	10929873.0	36167810.0
ES29_Blue-098_Control-lipid_14_2	12589.0	12339.0	12774.0	13185.0	11142.0	10955.0	9985.0	9796.0	8660.0	8584.0	7963.0	8042.0	8103.0	7916.0	7732.0	8827.0	8325.0	9540.0	8802.0	10099.0	11298.0	12594.0	18124.0	19633.0	32219.0	105538.0	259481.0	1284529.0	4165984.0	11695744.0	34118352.0
ES2_48_Control-lipid_14_1	298.0	414.0	601.0	722.0	945.0	1223.0	1412.0	1369.0	1448.0	1928.0	2281.0	2656.0	2795.0	2939.0	3223.0	3375.0	4303.0	5380.0	5909.0	7547.0	9031.0	10200.0	11854.0	17012.0	19647.0	52044.0	144593.0	718364.0	3111568.0	9326817.0	31742812.0
ES2_48_Control-lipid_14_2	21883.0	20994.0	21255.0	22313.0	18396.0	17588.0	15658.0	16412.0	14096.0	13931.0	12490.0	12606.0	12415.0	11663.0	10561.0	12719.0	11654.0	13610.0	11286.0	12512.0	13955.0	15864.0	26726.0	24566.0	35754.0	92886.0	252256.0	1165403.0	3681903.0	10247488.0	29353867.0
ES30_Blue-098_Control-lipid_21_1	266.0	338.0	501.0	555.0	751.0	906.0	980.0	1015.0	1075.0	1256.0	1432.0	1648.0	1757.0	1936.0	2059.0	2223.0	2716.0	3254.0	3742.0	4759.0	5651.0	6261.0	7237.0	10178.0	13323.0	38965.0	120030.0	563490.0	2443478.0	7443454.0	24601029.0
ES30_Blue-098_Control-lipid_21_2	22636.0	22830.0	23013.0	24421.0	19874.0	19662.0	17863.0	18131.0	15338.0	14790.0	13268.0	13891.0	13084.0	13094.0	11329.0	13642.0	12046.0	13432.0	11503.0	12493.0	13975.0	15497.0	23612.0	23484.0	35296.0	84200.0	212714.0	917147.0	2844536.0	8050608.0	22738856.0
ES31_Blue-055_NA_0_1	206.0	336.0	395.0	481.0	663.0	813.0	970.0	875.0	1021.0	1172.0	1386.0	1358.0	1365.0	1454.0	1594.0	1581.0	1803.0	2145.0	2370.0	3219.0	3477.0	4115.0	4840.0	9096.0	10972.0	42558.0	134882.0	739184.0	3137160.0	9580763.0	32807713.0
ES31_Blue-055_NA_0_2	5200.0	4986.0	5232.0	5418.0	4863.0	4727.0	4453.0	4459.0	4187.0	4116.0	3960.0	4052.0	4082.0	4208.0	3941.0	4660.0	4320.0	5010.0	4734.0	5727.0	6210.0	6758.0	8941.0	10704.0	19458.0	83042.0	205496.0	1127914.0	3817328.0	10512663.0	30609118.0
ES32_Blue-055_NA_14_1	290.0	435.0	581.0	712.0	963.0	1025.0	1269.0	1255.0	1312.0	1538.0	1740.0	1782.0	1919.0	2069.0	2192.0	2340.0	2653.0	3253.0	3665.0	4732.0	5406.0	6026.0	7351.0	12400.0	14675.0	48429.0	149345.0	738307.0	3264287.0	9839156.0	33612751.0
ES32_Blue-055_NA_14_2	18111.0	16790.0	17216.0	17677.0	14963.0	14334.0	13147.0	13509.0	11576.0	11604.0	10538.0	10841.0	10635.0	10318.0	9368.0	11121.0	10371.0	11681.0	10314.0	11496.0	13127.0	14300.0	22342.0	22420.0	36217.0	98567.0	256247.0	1199049.0	3857894.0	10746975.0	31211110.0
ES33_101-LS_MG-lipid_0_1	261.0	359.0	511.0	605.0	758.0	858.0	1061.0	1095.0	1079.0	1413.0	1598.0	1792.0	1849.0	2009.0	2254.0	2500.0	3103.0	3671.0	4188.0	5497.0	6553.0	7595.0	8641.0	12222.0	15800.0	46042.0	140111.0	748651.0	3307854.0	9846302.0	33721518.0
ES33_101-LS_MG-lipid_0_2	15014.0	14684.0	14964.0	16033.0	13235.0	12526.0	11101.0	11742.0	10139.0	10190.0	9064.0	9234.0	8887.0	8497.0	7905.0	9193.0	8693.0	9567.0	8092.0	9050.0	10127.0	11049.0	19237.0	17200.0	28182.0	97969.0	239195.0	1133998.0	3865502.0	10679814.0	31577667.0
ES34_101-LS_MG-lipid_14_1	218.0	358.0	455.0	556.0	738.0	879.0	1076.0	1034.0	1130.0	1346.0	1438.0	1593.0	1565.0	1627.0	1801.0	1859.0	2251.0	2622.0	2839.0	3533.0	4240.0	4800.0	5789.0	9170.0	11850.0	42146.0	134971.0	721373.0	3126198.0	9407904.0	31381263.0
ES34_101-LS_MG-lipid_14_2	9534.0	9692.0	9759.0	10511.0	8498.0	8630.0	7850.0	7852.0	6898.0	6785.0	6176.0	6341.0	6079.0	6175.0	5594.0	6451.0	6082.0	7018.0	6364.0	7496.0	8217.0	9073.0	13637.0	14561.0	24691.0	85006.0	221999.0	1122550.0	3692886.0	10150353.0	29385864.0
ES35_101-LS_MG-lipid_21_1	265.0	416.0	571.0	651.0	876.0	987.0	1247.0	1181.0	1321.0	1561.0	1929.0	2268.0	2414.0	2595.0	2915.0	3177.0	3992.0	4861.0	5540.0	7217.0	8660.0	9798.0	11128.0	14999.0	18786.0	50268.0	146668.0	734558.0	3127838.0	9510766.0	31404499.0
ES35_101-LS_MG-lipid_21_2	17458.0	16821.0	16985.0	17178.0	14149.0	13781.0	12675.0	12803.0	10925.0	10788.0	9510.0	9980.0	9810.0	9316.0	8490.0	9901.0	9326.0	10517.0	9178.0	10312.0	11736.0	13400.0	20978.0	21191.0	32589.0	98246.0	249260.0	1188064.0	3670857.0	10393327.0	29144401.0
ES36_AR17-21_MG-lipid_0_1	249.0	355.0	455.0	599.0	729.0	868.0	1079.0	1018.0	1083.0	1301.0	1546.0	1769.0	1750.0	1850.0	2024.0	2175.0	2691.0	3121.0	3656.0	4779.0	5642.0	6279.0	7472.0	11196.0	13828.0	42432.0	127080.0	657634.0	2868052.0	8761399.0	29593845.0
ES36_AR17-21_MG-lipid_0_2	20205.0	19654.0	20390.0	21559.0	17797.0	17171.0	16078.0	16197.0	13734.0	13342.0	12036.0	12388.0	11939.0	11467.0	10421.0	12205.0	11083.0	12526.0	10562.0	11435.0	13315.0	14827.0	23406.0	22866.0	34610.0	90573.0	236799.0	1123061.0	3458943.0	9655196.0	27162171.0
ES37_AR17-21_MG-lipid_14_1	328.0	395.0	585.0	774.0	1008.0	1086.0	1195.0	1297.0	1314.0	1599.0	1773.0	1921.0	2072.0	2238.0	2560.0	2695.0	3230.0	3953.0	4607.0	5704.0	6733.0	7783.0	8912.0	12671.0	16461.0	48666.0	149674.0	767467.0	3280659.0	9987126.0	32953576.0
ES37_AR17-21_MG-lipid_14_2	24030.0	23366.0	23539.0	24238.0	19649.0	18767.0	17357.0	17137.0	14424.0	14415.0	12390.0	12515.0	12893.0	12544.0	11136.0	12915.0	12274.0	14712.0	11893.0	13673.0	15271.0	17706.0	29948.0	27146.0	41372.0	103161.0	274471.0	1253479.0	3811191.0	10816980.0	30565470.0
ES38_AR17-21_MG-lipid_21_1	306.0	364.0	552.0	707.0	897.0	1083.0	1239.0	1257.0	1247.0	1392.0	1820.0	2017.0	2105.0	2349.0	2671.0	2676.0	3187.0	3961.0	4519.0	5781.0	6504.0	7626.0	8646.0	12379.0	15761.0	46022.0	140847.0	691797.0	3000771.0	9246749.0	30343624.0
ES38_AR17-21_MG-lipid_21_2	18594.0	17645.0	18228.0	18710.0	15397.0	14870.0	14045.0	14060.0	11918.0	11662.0	10270.0	10692.0	10200.0	10085.0	9306.0	10746.0	9952.0	11702.0	10250.0	11491.0	12838.0	14623.0	22047.0	22459.0	35136.0	92524.0	239534.0	1118509.0	3489675.0	9902081.0	28351607.0
ES39_LD19-239_MG-lipid_14_1	316.0	369.0	590.0	726.0	886.0	992.0	1230.0	1152.0	1204.0	1457.0	1637.0	1913.0	1820.0	2039.0	2201.0	2433.0	2757.0	3378.0	3779.0	4821.0	5522.0	6344.0	7351.0	10863.0	14182.0	47421.0	147224.0	725986.0	3158119.0	9816759.0	31300603.0
ES39_LD19-239_MG-lipid_14_2	23964.0	22935.0	22988.0	23472.0	19135.0	18818.0	17630.0	17407.0	14955.0	14418.0	12724.0	12971.0	13314.0	12594.0	11509.0	13499.0	12424.0	14536.0	12611.0	13633.0	15624.0	17910.0	27226.0	27136.0	40098.0	101892.0	269791.0	1156142.0	3627710.0	10423492.0	29243516.0
ES3_48_Control-lipid_21_1	272.0	341.0	549.0	580.0	745.0	1013.0	1129.0	1146.0	1234.0	1457.0	1696.0	1802.0	1935.0	2099.0	2345.0	2516.0	3004.0	3644.0	4213.0	5488.0	6466.0	7280.0	8451.0	12387.0	15121.0	44029.0	131027.0	666960.0	2914536.0	8904304.0	29351511.0
ES3_48_Control-lipid_21_2	18606.0	18099.0	18094.0	18565.0	15232.0	14837.0	13713.0	13870.0	11469.0	11188.0	9966.0	10219.0	10160.0	9975.0	9068.0	10431.0	9938.0	11591.0	10027.0	11278.0	12916.0	14410.0	24504.0	22739.0	34057.0	87864.0	236996.0	1094075.0	3425880.0	9707367.0	27182146.0
ES40_LD19-239_MG-lipid_21_1	359.0	469.0	666.0	808.0	1058.0	1206.0	1437.0	1410.0	1549.0	1772.0	2049.0	2038.0	2056.0	2336.0	2507.0	2726.0	3399.0	3959.0	4520.0	5523.0	6560.0	7418.0	8580.0	12547.0	16244.0	52898.0	160978.0	834232.0	3687042.0	11238485.0	36554494.0
