Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
ES12_209_MG-lipid_0_2 - Adapter 1	0.9366053271126118	1.1985869508630755	1.500114167763281	0.9377912037815638	1.2768185414436635	0.46006481693024986	0.4105601624640379	0.6079068507988086	4.369247428262047	23.419913419913417	72.69565217391305	177.93103448275863	667.1428571428572	637.1428571428572	414.28571428571433	560.0	744.2857142857143	365.7142857142857	602.8571428571429	267.14285714285717	341.42857142857144	341.42857142857144	408.5714285714286	414.28571428571433	280.0	242.85714285714286	308.5714285714286	194.2857142857143	218.57142857142858	195.71428571428572	204.2857142857143	142.85714285714286	132.85714285714286	98.57142857142858	104.28571428571429	71.42857142857143	88.57142857142858	67.14285714285715	44.28571428571429	40.0	55.714285714285715	28.571428571428573	12.857142857142858	31.42857142857143	31.42857142857143	21.42857142857143	78.57142857142857	31.42857142857143	25.714285714285715	205.71428571428572
ES13_209_MG-lipid_14_1 - Adapter 1	0.8344214875998536	1.0458682491213949	0.9194876217678942	0.6215502772610638	0.6770609433982441	0.15535841082718088	0.18410156383670395	0.5557076375581713	3.43921139101862	14.420131291028445	54.56140350877193	114.48275862068967	467.14285714285717	534.2857142857143	430.0	478.5714285714286	521.4285714285714	378.5714285714286	338.5714285714286	438.5714285714286	311.42857142857144	295.7142857142857	335.7142857142857	331.42857142857144	258.5714285714286	254.2857142857143	238.57142857142858	221.42857142857144	202.85714285714286	151.42857142857144	154.2857142857143	137.14285714285714	134.2857142857143	120.00000000000001	91.42857142857143	85.71428571428572	55.714285714285715	90.0	50.0	47.142857142857146	100.0	25.714285714285715	24.28571428571429	74.28571428571429	17.142857142857142	67.14285714285715	180.0	141.42857142857144	380.0	14755.714285714286
ES13_209_MG-lipid_14_2 - Adapter 1	0.9165605998567878	1.1726187504390266	1.4784904122904903	0.9595729789296563	1.2309732336680461	0.5368249052536124	0.5283509564384218	0.7842868874897344	4.665936473165389	25.382932166301966	83.50877192982456	210.0	697.1428571428572	784.2857142857143	544.2857142857143	655.7142857142858	778.5714285714287	354.28571428571433	708.5714285714287	294.2857142857143	432.8571428571429	370.0	407.14285714285717	495.7142857142857	287.14285714285717	341.42857142857144	337.14285714285717	205.71428571428572	235.71428571428572	162.85714285714286	172.85714285714286	127.14285714285715	141.42857142857144	127.14285714285715	78.57142857142857	102.85714285714286	51.42857142857143	97.14285714285715	67.14285714285715	54.28571428571429	77.14285714285715	22.857142857142858	15.714285714285715	10.0	28.571428571428573	8.571428571428571	72.85714285714286	42.85714285714286	17.142857142857142	188.57142857142858
ES14_209_MG-lipid_21_1 - Adapter 1	0.8319448915802564	1.0400811255351456	0.9068316687501176	0.570896514013349	0.6050555983256771	0.14571373216816733	0.1582575355875515	0.5906346875509871	3.2375979112271542	13.472584856396868	60.0	141.66666666666669	550.0	555.0	441.6666666666667	531.6666666666667	568.3333333333334	398.33333333333337	365.0	428.33333333333337	316.6666666666667	316.6666666666667	316.6666666666667	321.6666666666667	346.6666666666667	251.66666666666669	298.33333333333337	310.0	185.0	178.33333333333334	378.33333333333337	175.0	170.0	130.0	76.66666666666667	63.333333333333336	81.66666666666667	78.33333333333334	58.333333333333336	38.333333333333336	41.66666666666667	35.0	28.333333333333336	73.33333333333334	40.0	80.0	201.66666666666669	160.0	335.0	9763.333333333334
ES14_209_MG-lipid_21_2 - Adapter 1	0.9359291031856903	1.1855073863064691	1.495096110123468	0.9314255014463604	1.2285420033751573	0.5042368128562543	0.439694905575723	0.8223201174743026	4.634464751958225	23.42036553524804	82.08333333333334	217.08333333333334	816.6666666666667	858.3333333333334	566.6666666666667	643.3333333333334	900.0	361.6666666666667	808.3333333333334	260.0	398.33333333333337	375.0	418.33333333333337	470.0	423.33333333333337	308.33333333333337	393.33333333333337	213.33333333333334	305.0	160.0	453.33333333333337	151.66666666666669	193.33333333333334	141.66666666666669	63.333333333333336	76.66666666666667	80.0	98.33333333333334	58.333333333333336	45.0	48.333333333333336	25.0	16.666666666666668	13.333333333333334	31.666666666666668	15.0	75.0	26.666666666666668	30.0	183.33333333333334
ES15_601_Control-protein_14_1 - Adapter 1	0.8222408104253989	1.0498515762230076	0.9227133059385102	0.5951522217029405	0.5998146601530769	0.160535974153159	0.18817499542375984	0.613559818421438	3.503222026947862	15.386416861826698	63.27102803738318	127.03703703703702	455.7142857142857	544.2857142857143	470.00000000000006	484.28571428571433	514.2857142857143	391.42857142857144	350.0	411.42857142857144	310.0	295.7142857142857	341.42857142857144	310.0	327.14285714285717	242.85714285714286	261.42857142857144	250.00000000000003	265.7142857142857	158.57142857142858	171.42857142857144	162.85714285714286	152.85714285714286	132.85714285714286	114.28571428571429	111.42857142857143	90.0	51.42857142857143	54.28571428571429	30.000000000000004	75.71428571428572	15.714285714285715	32.85714285714286	50.0	31.42857142857143	44.28571428571429	167.14285714285717	112.85714285714286	121.42857142857143	3994.2857142857147
ES15_601_Control-protein_14_2 - Adapter 1	0.904615926949881	1.16510939891883	1.4706526735122263	0.9119916528472245	1.2709279577150572	0.6684117555533183	0.44298004759289766	0.8551764533606677	4.540128881077915	26.744730679156905	97.7570093457944	225.55555555555554	774.2857142857143	765.7142857142858	577.1428571428572	762.8571428571429	825.7142857142858	461.42857142857144	717.1428571428572	301.42857142857144	430.0	368.5714285714286	475.7142857142857	445.7142857142857	337.14285714285717	294.2857142857143	368.5714285714286	247.14285714285717	291.42857142857144	167.14285714285717	191.42857142857144	144.2857142857143	188.57142857142858	141.42857142857144	118.57142857142858	111.42857142857143	84.28571428571429	74.28571428571429	52.85714285714286	31.42857142857143	61.42857142857143	20.0	28.571428571428573	15.714285714285715	28.571428571428573	11.428571428571429	101.42857142857143	44.28571428571429	14.285714285714286	47.142857142857146
ES16_601_Control-protein_21_1 - Adapter 1	0.8229571834287777	1.0781122677858332	0.9343251114638538	0.5955429376302183	0.5909967078482136	0.1450804095403136	0.17345879516458493	0.5585320117867667	2.8885316184351555	13.10492505353319	67.26495726495727	115.17241379310344	467.14285714285717	468.5714285714286	495.7142857142857	517.1428571428572	480.00000000000006	415.7142857142857	304.2857142857143	398.5714285714286	362.8571428571429	320.0	321.42857142857144	340.0	335.7142857142857	270.0	241.42857142857144	270.0	215.71428571428572	138.57142857142858	301.42857142857144	180.0	154.2857142857143	172.85714285714286	101.42857142857143	92.85714285714286	68.57142857142857	91.42857142857143	61.42857142857143	47.142857142857146	71.42857142857143	21.42857142857143	35.714285714285715	50.0	30.000000000000004	58.57142857142858	118.57142857142858	95.71428571428572	190.0	9062.857142857143
ES16_601_Control-protein_21_2 - Adapter 1	0.9024323612133676	1.179446753440925	1.448132109765326	0.8936780496584893	1.3608746701046246	0.6447832165490452	0.4507249773967786	0.7393517278328422	4.378349410503751	23.42612419700214	103.07692307692308	188.6206896551724	797.1428571428572	715.7142857142858	580.0	760.0	768.5714285714287	441.42857142857144	671.4285714285714	304.2857142857143	464.28571428571433	418.5714285714286	474.28571428571433	495.7142857142857	322.8571428571429	337.14285714285717	311.42857142857144	241.42857142857144	238.57142857142858	234.2857142857143	247.14285714285717	161.42857142857144	205.71428571428572	122.85714285714286	118.57142857142858	102.85714285714286	91.42857142857143	94.28571428571429	61.42857142857143	51.42857142857143	85.71428571428572	22.857142857142858	54.28571428571429	25.714285714285715	32.85714285714286	34.285714285714285	70.0	22.857142857142858	20.0	131.42857142857144
ES17_615_Control-protein_0_1 - Adapter 1	0.8323413000705656	1.0202113112622502	0.8915846103778682	0.5459379267679314	0.5926475999920672	0.15134020255083605	0.16993971018580545	0.5767874770836271	3.4574168076706147	13.724604966139955	50.72072072072072	108.92857142857143	497.14285714285717	448.5714285714286	400.0	432.8571428571429	508.5714285714286	347.14285714285717	331.42857142857144	358.5714285714286	342.8571428571429	307.14285714285717	295.7142857142857	308.5714285714286	282.8571428571429	234.2857142857143	252.85714285714286	230.00000000000003	231.42857142857144	198.57142857142858	242.85714285714286	178.57142857142858	171.42857142857144	140.0	115.71428571428572	101.42857142857143	88.57142857142858	51.42857142857143	32.85714285714286	41.42857142857143	54.28571428571429	20.0	54.28571428571429	55.714285714285715	34.285714285714285	81.42857142857143	201.42857142857144	182.85714285714286	272.8571428571429	10301.428571428572
