ES104_625_Control-lipid_14_2	455754.0	236167.0	16580.0	13367.5	10155.0	12188.0	14221.0	16439.0	18657.0	21021.5	23386.0	25473.0	27560.0	31219.5	34879.0	39665.5	44452.0	51419.5	58387.0	70267.5	82148.0	100463.0	118778.0	146964.0	175150.0	210516.5	245883.0	291751.0	337619.0	390944.5	444270.0	506827.0	569384.0	639256.5	709129.0	789200.5	869272.0	948344.5	1027417.0	1089109.5	1150802.0	1209880.5	1268959.0	1307964.5	1346970.0	1380454.0	1413938.0	1415778.5	1417619.0	1433811.0	1450003.0	1488990.5	1527978.0	1659430.0	1790882.0	1977077.0	2163272.0	2180340.5	2197409.0	2605372.0	3013335.0	3475745.5	3938156.0	3412937.5	2887719.0	2434755.5	1981792.0	1661708.0	1341624.0	1194063.0	1046502.0	1098347.0	1150192.0	988540.0	826888.0	753442.0	679996.0	621731.0	563466.0	519669.5	475873.0	453126.0	430379.0	403769.5	377160.0	335951.5	294743.0	264094.0	233445.0	202367.5	171290.0	154898.5	138507.0	121017.5	103528.0	97233.0	90938.0	92521.5	94105.0	160417.5	226730.0
ES105_625_Control-lipid_21_1	80761.0	45248.0	9735.0	8440.0	7145.0	8069.0	8993.0	10276.5	11560.0	14469.0	17378.0	21806.5	26235.0	33222.0	40209.0	49800.5	59392.0	77302.5	95213.0	120479.0	145745.0	186152.5	226560.0	272617.5	318675.0	382263.5	445852.0	515742.0	585632.0	676177.5	766723.0	865370.5	964018.0	1038230.5	1112443.0	1228654.5	1344866.0	1460762.0	1576658.0	1689659.5	1802661.0	1867127.0	1931593.0	2036463.5	2141334.0	2127188.5	2113043.0	2104132.5	2095222.0	2104443.5	2113665.0	2124066.0	2134467.0	2399289.5	2664112.0	3030016.5	3395921.0	3220447.0	3044973.0	3610752.0	4176531.0	4259793.5	4343056.0	3705752.0	3068448.0	2893767.0	2719086.0	2274279.0	1829472.0	1622622.0	1415772.0	1295932.5	1176093.0	967585.5	759078.0	762960.0	766842.0	680766.0	594690.0	508087.0	421484.0	363371.0	305258.0	260743.0	216228.0	174310.5	132393.0	108192.0	83991.0	70643.5	57296.0	43306.0	29316.0	20345.0	11374.0	7974.0	4574.0	3070.5	1567.0	1206.5	846.0
ES105_625_Control-lipid_21_2	23918.0	12982.0	2046.0	2870.5	3695.0	5251.5	6808.0	8538.5	10269.0	12028.0	13787.0	16338.0	18889.0	23538.5	28188.0	34133.0	40078.0	48639.5	57201.0	72251.5	87302.0	111261.5	135221.0	172040.5	208860.0	255116.5	301373.0	363041.0	424709.0	495350.5	565992.0	648950.5	731909.0	825197.0	918485.0	1024777.5	1131070.0	1234988.5	1338907.0	1422137.0	1505367.0	1586553.0	1667739.0	1722756.0	1777773.0	1826546.5	1875320.0	1880297.5	1885275.0	1907178.5	1929082.0	1984789.5	2040497.0	2221308.0	2402119.0	2659635.5	2917152.0	2915841.0	2914530.0	3497873.5	4081217.0	4797763.5	5514310.0	4739870.5	3965431.0	3306755.5	2648080.0	2201166.5	1754253.0	1575187.5	1396122.0	1463898.5	1531675.0	1325566.0	1119457.0	1009800.5	900144.0	821498.0	742852.0	681642.0	620432.0	589572.0	558712.0	517392.5	476073.0	416540.0	357007.0	314186.5	271366.0	224627.0	177888.0	150721.5	123555.0	95055.0	66555.0	53127.0	39699.0	33783.5	27868.0	42895.0	57922.0
ES10_172_Control-protein_14_1	904141.0	485532.0	66923.0	51353.5	35784.0	32402.0	29020.0	28029.0	27038.0	27748.5	28459.0	31481.0	34503.0	39635.5	44768.0	53017.0	61266.0	74591.5	87917.0	107738.0	127559.0	161020.5	194482.0	233690.5	272899.0	319246.5	365594.0	421272.0	476950.0	557065.5	637181.0	729279.5	821378.0	862691.5	904005.0	993093.5	1082182.0	1165862.5	1249543.0	1353542.0	1457541.0	1491625.5	1525710.0	1636940.0	1748170.0	1705532.0	1662894.0	1640008.5	1617123.0	1597999.0	1578875.0	1590165.5	1601456.0	1821670.0	2041884.0	2391465.0	2741046.0	2534473.5	2327901.0	2889053.0	3450205.0	3498175.5	3546146.0	3026604.0	2507062.0	2321192.5	2135323.0	1744542.5	1353762.0	1182625.5	1011489.0	925203.0	838917.0	670944.5	502972.0	531360.5	559749.0	500511.5	441274.0	365301.0	289328.0	248333.5	207339.0	164434.5	121530.0	100142.0	78754.0	65531.5	52309.0	45135.0	37961.0	28788.5	19616.0	13434.5	7253.0	5176.5	3100.0	2031.0	962.0	790.0	618.0
ES10_172_Control-protein_14_2	350548.0	182301.0	14054.0	11575.5	9097.0	11059.5	13022.0	14829.5	16637.0	18341.5	20046.0	21545.5	23045.0	26256.5	29468.0	32856.0	36244.0	41927.0	47610.0	57846.0	68082.0	85007.5	101933.0	131131.5	160330.0	197455.5	234581.0	285618.0	336655.0	396675.5	456696.0	524768.5	592841.0	668962.5	745084.0	833311.5	921539.0	1003321.0	1085103.0	1150486.0	1215869.0	1276213.0	1336557.0	1374132.0	1411707.0	1444875.0	1478043.0	1472767.0	1467491.0	1471664.5	1475838.0	1505782.5	1535727.0	1706802.5	1877878.0	2143281.0	2408684.0	2401352.0	2394020.0	2853917.5	3313815.0	4110192.5	4906570.0	4153254.5	3399939.0	2691232.5	1982526.0	1673893.0	1365260.0	1180585.5	995911.0	1082009.5	1168108.0	973240.5	778373.0	675646.5	572920.0	525710.0	478500.0	436470.0	394440.0	380907.0	367374.0	344062.5	320751.0	283979.5	247208.0	221647.0	196086.0	168049.5	140013.0	124523.0	109033.0	90290.0	71547.0	63757.5	55968.0	54517.5	53067.0	95545.0	138023.0
ES11_172_Control-protein_21_1	1268996.0	675064.0	81132.0	60819.5	40507.0	36418.5	32330.0	30735.0	29140.0	29945.5	30751.0	33500.0	36249.0	41372.5	46496.0	55039.5	63583.0	78301.0	93019.0	114092.5	135166.0	170919.0	206672.0	250661.5	294651.0	346841.5	399032.0	461788.5	524545.0	613841.5	703138.0	803531.5	903925.0	952593.5	1001262.0	1102476.5	1203691.0	1297579.5	1391468.0	1499613.0	1607758.0	1646075.5	1684393.0	1799680.0	1914967.0	1876249.0	1837531.0	1818596.5	1799662.0	1779373.5	1759085.0	1752067.0	1745049.0	2028316.5	2311584.0	2740249.5	3168915.0	2885940.0	2602965.0	3208541.5	3814118.0	3907346.0	4000574.0	3434885.5	2869197.0	2612082.0	2354967.0	1958351.0	1561735.0	1360851.0	1159967.0	1056460.5	952954.0	759799.0	566644.0	609422.5	652201.0	585240.5	518280.0	426017.0	333754.0	285773.5	237793.0	187240.5	136688.0	111708.5	86729.0	72920.5	59112.0	50678.5	42245.0	31835.5	21426.0	14630.0	7834.0	5472.5	3111.0	2070.5	1030.0	836.0	642.0
ES11_172_Control-protein_21_2	555805.0	288490.5	21176.0	16566.0	11956.0	14152.0	16348.0	18790.0	21232.0	23475.5	25719.0	27600.5	29482.0	33227.0	36972.0	40697.5	44423.0	51692.0	58961.0	70027.5	81094.0	100436.5	119779.0	151818.5	183858.0	225628.0	267398.0	322902.0	378406.0	443770.0	509134.0	584269.5	659405.0	740908.5	822412.0	918009.5	1013607.0	1101836.5	1190066.0	1264222.0	1338378.0	1406375.5	1474373.0	1516091.0	1557809.0	1592674.5	1627540.0	1624413.0	1621286.0	1626989.0	1632692.0	1668484.0	1704276.0	1902496.5	2100717.0	2401650.5	2702584.0	2694507.5	2686431.0	3193902.0	3701373.0	4603751.5	5506130.0	4628081.0	3750032.0	2973263.5	2196495.0	1847406.5	1498318.0	1311677.5	1125037.0	1227411.0	1329785.0	1111997.0	894209.0	773459.5	652710.0	597617.5	542525.0	497788.0	453051.0	437499.0	421947.0	394489.5	367032.0	325578.0	284124.0	255550.0	226976.0	197476.5	167977.0	153464.5	138952.0	120745.5	102539.0	96448.0	90357.0	93285.5	96214.0	177887.5	259561.0
ES12_209_MG-lipid_0_1	688157.0	370623.5	53090.0	41328.0	29566.0	27654.0	25742.0	25569.5	25397.0	27519.5	29642.0	33891.5	38141.0	45264.0	52387.0	62702.0	73017.0	88735.5	104454.0	128449.5	152445.0	191097.5	229750.0	268360.5	306971.0	357111.0	407251.0	465531.0	523811.0	610592.5	697374.0	784767.5	872161.0	901469.5	930778.0	1025073.0	1119368.0	1207217.5	1295067.0	1406887.5	1518708.0	1561688.0	1604668.0	1739647.0	1874626.0	1803317.0	1732008.0	1714034.0	1696060.0	1678941.5	1661823.0	1669920.5	1678018.0	1989645.5	2301273.0	2797477.5	3293682.0	3047798.5	2801915.0	3489493.5	4177072.0	4279899.0	4382726.0	3711194.0	3039662.0	2803079.5	2566497.0	2091505.0	1616513.0	1408557.0	1200601.0	1097894.0	995187.0	781666.5	568146.0	605809.5	643473.0	567306.5	491140.0	409754.5	328369.0	277398.0	226427.0	186094.0	145761.0	115850.5	85940.0	70236.5	54533.0	45945.5	37358.0	27906.0	18454.0	12470.0	6486.0	4565.5	2645.0	1857.0	1069.0	810.0	551.0
ES12_209_MG-lipid_0_2	271136.0	139941.0	8746.0	8759.5	8773.0	11422.0	14071.0	16339.5	18608.0	20827.5	23047.0	24628.5	26210.0	30228.0	34246.0	38416.0	42586.0	49460.5	56335.0	67498.0	78661.0	97477.0	116293.0	145279.5	174266.0	211758.0	249250.0	299060.0	348870.0	406225.5	463581.0	532323.5	601066.0	675920.5	750775.0	837199.0	923623.0	1008404.5	1093186.0	1158502.0	1223818.0	1287925.5	1352033.0	1395583.5	1439134.0	1471189.5	1503245.0	1504786.0	1506327.0	1518209.5	1530092.0	1587563.0	1645034.0	1860723.5	2076413.0	2421101.5	2765790.0	2745658.5	2725527.0	3381124.5	4036722.0	5122079.0	6207436.0	5157197.5	4106959.0	3248584.0	2390209.0	1958438.5	1526668.0	1330182.0	1133696.0	1261998.0	1390300.0	1160001.5	929703.0	809095.5	688488.0	630666.5	572845.0	519949.0	467053.0	447326.0	427599.0	398994.0	370389.0	327529.0	284669.0	250192.5	215716.0	183717.5	151719.0	132874.0	114029.0	92572.5	71116.0	63319.5	55523.0	53428.5	51334.0	97189.5	143045.0
ES13_209_MG-lipid_14_1	456191.0	249628.0	43065.0	34534.5	26004.0	24604.5	23205.0	23583.0	23961.0	26323.0	28685.0	33279.5	37874.0	46235.5	54597.0	65525.0	76453.0	94282.5	112112.0	137177.0	162242.0	201777.5	241313.0	286846.5	332380.0	383789.5	435199.0	494796.5	554394.0	640196.0	725998.0	818491.0	910984.0	962289.5	1013595.0	1114727.5	1215860.0	1318303.5	1420747.0	1529619.0	1638491.0	1691348.5	1744206.0	1868413.0	1992620.0	1949451.0	1906282.0	1899640.5	1892999.0	1882928.0	1872857.0	1881802.5	1890748.0	2116430.5	2342113.0	2684009.0	3025905.0	2854765.0	2683625.0	3201001.0	3718377.0	3758246.0	3798115.0	3270215.0	2742315.0	2525692.5	2309070.0	1926472.0	1543874.0	1362040.0	1180206.0	1075171.0	970136.0	790268.0	610400.0	618660.0	626920.0	560123.0	493326.0	415956.5	338587.0	289740.5	240894.0	204104.5	167315.0	134414.0	101513.0	84645.0	67777.0	57747.5	47718.0	35794.0	23870.0	15994.5	8119.0	5738.5	3358.0	2373.5	1389.0	1016.5	644.0
ES13_209_MG-lipid_14_2	104536.0	55615.0	6694.0	7389.0	8084.0	10846.0	13608.0	16158.5	18709.0	20964.0	23219.0	25442.0	27665.0	32129.0	36593.0	41387.0	46181.0	53773.5	61366.0	73474.5	85583.0	106499.0	127415.0	159130.5	190846.0	232856.5	274867.0	329117.5	383368.0	445633.0	507898.0	580552.5	653207.0	735984.0	818761.0	914946.5	1011132.0	1106602.0	1202072.0	1274505.0	1346938.0	1420058.0	1493178.0	1543720.0	1594262.0	1635825.5	1677389.0	1682112.0	1686835.0	1703723.0	1720611.0	1769168.0	1817725.0	1990513.5	2163302.0	2438737.5	2714173.0	2673188.5	2632204.0	3082020.5	3531837.0	4268414.5	5004992.0	4282892.5	3560793.0	2892648.0	2224503.0	1877734.0	1530965.0	1363628.0	1196291.0	1267060.5	1337830.0	1149637.0	961444.0	858607.0	755770.0	693000.5	630231.0	572953.5	515676.0	491585.5	467495.0	438125.0	408755.0	360784.5	312814.0	277460.5	242107.0	207538.5	172970.0	154583.0	136196.0	112743.0	89290.0	81398.5	73507.0	73444.5	73382.0	138370.5	203359.0
ES14_209_MG-lipid_21_1	532939.0	289393.0	45847.0	35571.0	25295.0	23669.0	22043.0	22076.5	22110.0	23933.5	25757.0	29573.5	33390.0	39709.0	46028.0	55655.5	65283.0	79971.0	94659.0	115765.0	136871.0	170015.0	203159.0	241012.0	278865.0	322261.5	365658.0	414545.5	463433.0	539025.5	614618.0	696954.0	779290.0	801033.0	822776.0	901158.5	979541.0	1053591.5	1127642.0	1221368.0	1315094.0	1346514.0	1377934.0	1497155.5	1616377.0	1546342.0	1476307.0	1460901.5	1445496.0	1418810.5	1392125.0	1395470.0	1398815.0	1640852.5	1882890.0	2277586.0	2672282.0	2452102.5	2231923.0	2747198.5	3262474.0	3358549.0	3454624.0	2941644.0	2428664.0	2237116.5	2045569.0	1688556.5	1331544.0	1166759.0	1001974.0	918359.0	834744.0	658225.5	481707.0	526436.0	571165.0	507568.0	443971.0	369450.0	294929.0	248375.5	201822.0	165117.0	128412.0	103122.5	77833.0	64293.5	50754.0	43953.5	37153.0	27330.5	17508.0	11806.0	6104.0	4238.0	2372.0	1716.0	1060.0	741.0	422.0
ES14_209_MG-lipid_21_2	153429.0	80270.0	7111.0	7431.5	7752.0	10120.5	12489.0	14492.5	16496.0	18338.5	20181.0	21879.5	23578.0	27173.5	30769.0	35017.5	39266.0	46136.5	53007.0	63950.5	74894.0	91935.0	108976.0	135288.0	161600.0	196204.0	230808.0	274554.5	318301.0	368503.0	418705.0	477136.0	535567.0	599061.5	662556.0	737296.0	812036.0	883897.0	955758.0	1007538.5	1059319.0	1111505.0	1163691.0	1197724.5	1231758.0	1255148.5	1278539.0	1274333.5	1270128.0	1276489.5	1282851.0	1321629.0	1360407.0	1524839.0	1689271.0	1956329.0	2223387.0	2218590.0	2213793.0	2724145.0	3234497.0	4094512.5	4954528.0	4134026.0	3313524.0	2624932.5	1936341.0	1599768.5	1263196.0	1108299.5	953403.0	1056342.5	1159282.0	973057.0	786832.0	685254.0	583676.0	535452.5	487229.0	445517.5	403806.0	386581.0	369356.0	347278.0	325200.0	287439.5	249679.0	219817.5	189956.0	162664.5	135373.0	120047.0	104721.0	85054.5	65388.0	58243.0	51098.0	50117.5	49137.0	92872.0	136607.0
ES15_601_Control-protein_14_1	768509.0	410028.0	51547.0	39550.0	27553.0	25320.5	23088.0	22649.5	22211.0	23041.0	23871.0	26737.0	29603.0	34732.5	39862.0	46531.5	53201.0	66713.0	80225.0	97825.5	115426.0	148117.0	180808.0	215022.0	249236.0	292880.5	336525.0	387665.5	438806.0	519734.0	600662.0	685456.5	770251.0	814939.5	859628.0	950823.0	1042018.0	1125773.5	1209529.0	1312503.5	1415478.0	1457484.0	1499490.0	1609545.5	1719601.0	1699629.5	1679658.0	1667099.5	1654541.0	1645630.5	1636720.0	1642727.0	1648734.0	1899683.0	2150632.0	2540225.5	2929819.0	2717925.5	2506032.0	3101999.5	3697967.0	3745833.0	3793699.0	3277370.0	2761041.0	2554116.5	2347192.0	1938400.0	1529608.0	1356104.5	1182601.0	1073647.0	964693.0	781184.5	597676.0	623101.0	648526.0	579249.0	509972.0	422293.0	334614.0	283988.0	233362.0	192595.5	151829.0	123883.0	95937.0	78692.0	61447.0	51935.5	42424.0	32292.0	22160.0	15448.5	8737.0	6191.0	3645.0	2463.5	1282.0	1002.0	722.0
ES15_601_Control-protein_14_2	304094.0	156769.0	9444.0	8101.5	6759.0	8655.5	10552.0	12541.0	14530.0	16243.5	17957.0	19479.0	21001.0	23991.5	26982.0	30232.0	33482.0	38887.5	44293.0	53192.0	62091.0	78163.0	94235.0	120622.5	147010.0	180933.5	214857.0	261943.5	309030.0	363919.0	418808.0	483440.0	548072.0	621382.0	694692.0	776239.5	857787.0	939237.0	1020687.0	1089341.5	1157996.0	1221816.0	1285636.0	1328067.5	1370499.0	1410713.5	1450928.0	1456761.0	1462594.0	1479808.5	1497023.0	1546471.0	1595919.0	1789629.0	1983339.0	2264268.0	2545197.0	2532578.0	2519959.0	2994306.5	3468654.0	4291407.0	5114160.0	4353194.0	3592228.0	2883336.5	2174445.0	1844939.5	1515434.0	1326007.5	1136581.0	1231043.0	1325505.0	1112277.0	899049.0	796959.5	694870.0	630048.0	565226.0	513378.0	461530.0	441973.0	422416.0	395299.5	368183.0	325627.0	283071.0	247690.0	212309.0	183880.5	155452.0	139044.5	122637.0	105280.5	87924.0	83536.0	79148.0	83613.5	88079.0	174061.5	260044.0
