Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
ES105_625_Control-lipid_21_1	36.421594870856616	36.33645824950319	36.52810524533021	36.5961833217812	36.611786314759144	36.60431771036315	36.57054155659927	36.62525383150849	36.61232656091594	36.638402193617395	36.66011851216965	36.63055382872354	36.61683695895015	36.61187226045745	36.61583546401191	36.61524890194491	36.60445841858529	36.603002267344536	36.6070529336166	36.59286299729414	36.58932392236989	36.57066190679699	36.56991278019276	36.573665811024085	36.55808029186103	36.532262720998105	36.52713424060701	36.51229897176619	36.5128144399411	36.51558876858093	36.495250278124885	36.493111636757256	36.481493403990726	36.464408770102075	36.4594656095377	36.45768080823942	36.44119818754026	36.439630769488936	36.430192699470105	36.41645358008033	36.4140481306024	36.40416851432438	36.394598051596596	36.37486316626387	36.37288229490335	36.37029352956247	36.356233232839855	36.341261188789886	36.34063406050311	36.33339709184404
ES105_625_Control-lipid_21_2	36.53692077557743	36.514075775938046	36.53307936432547	36.54041319747608	36.52395584170327	36.48160967134638	36.47183707047916	36.526463043846036	36.50445961534496	36.475593884494415	36.51858542482693	36.469142563274545	36.450720236750904	36.43789400713512	36.42863539488078	36.42596705157691	36.411999499046516	36.4145850617911	36.4020117436397	36.393731009516976	36.388885612418534	36.361011637616905	36.36231766013295	36.3492892174632	36.33075841469535	36.33106897289309	36.31757482402717	36.297514734705445	36.290673164953056	36.26887857944215	36.265449198123264	36.24802334726413	36.23845498214328	36.22851166978333	36.23225876363789	36.192067004157884	36.203863477327744	36.1908764623949	36.18027826591359	36.16666326117684	36.172226376961426	36.162672077044206	36.149530925459125	36.143605953750125	36.1139625725868	36.110229506478596	36.10481550807252	36.11496082747147	36.08800637238003	36.075778897171546
ES10_172_Control-protein_14_1	36.412253152450795	36.32818990257214	36.5235451950788	36.586176875083545	36.60392318139148	36.594666697545925	36.56211610284572	36.615937479387455	36.59912540257295	36.627163587505564	36.649090988435404	36.61206307261806	36.59655176888853	36.59264993891755	36.59326042551722	36.59040703789791	36.581383569718454	36.578423215303516	36.57992650535378	36.56151791824303	36.56463060306742	36.53983520589687	36.54118914783997	36.54393020983922	36.523245939682795	36.50021953705768	36.491794742764895	36.47213072288375	36.47197955743613	36.47217496813422	36.44810492280019	36.445109829223355	36.42927995503061	36.403328426436424	36.39997499059934	36.397566199014484	36.37604923743812	36.370078481847834	36.346115869294174	36.3398647306896	36.33687268931276	36.31681798783085	36.29656489334856	36.27984564069301	36.24785995928551	36.25993893596254	36.2550289946186	36.23052197210052	36.21784373905591	36.217613332904314
ES10_172_Control-protein_14_2	36.44492527596956	36.2634031829693	36.214440186560715	36.21296383042806	36.179774580351044	36.11913617334408	36.107410319898285	36.15249928232526	36.11478166250352	36.06605429127555	36.13073893692246	36.05097779790107	36.00365681519798	36.02648014167613	35.946759683121996	35.99260239915502	35.9583327401736	35.96715061588853	35.96390827081197	35.917379834944015	35.8989145607904	35.8783453189655	35.9066096462894	35.86948587741232	35.81718517215142	35.84550765437008	35.82820659647523	35.80660899624069	35.78906947065835	35.773497705409625	35.74862949812442	35.78678057694548	35.7394107590423	35.708503086717826	35.763295342452295	35.70412094298255	35.7079857271672	35.68914820110904	35.65884931453995	35.661929753220775	35.6834459925208	35.66815374821461	35.65230318429969	35.64951396277821	35.60701436102041	35.61373125136635	35.62186284806467	35.62097659169959	35.5939463084468	35.6051672674336
ES11_172_Control-protein_21_1	36.32142972570483	36.247197608761965	36.469410364423545	36.54292622965568	36.56740456769994	36.561481380964935	36.52673671318811	36.58738924098168	36.57085408347639	36.59846428875267	36.623357213842546	36.5868066368628	36.57561711387332	36.56517562401262	36.57053817411053	36.56591390531866	36.55862328942729	36.55238195723969	36.55704815265797	36.537239281344085	36.53928033163154	36.519402907695394	36.51273189487667	36.52074644385084	36.50025639426085	36.47511706483469	36.463863668441505	36.44317038341206	36.44308727552148	36.44547183428245	36.414896805735594	36.417439588338084	36.39941875823768	36.37170428506479	36.37266203414368	36.367679535973906	36.34743088022954	36.34356634261284	36.323822669791085	36.312980837585506	36.30932375912766	36.289472422870176	36.27513784387779	36.249860270459244	36.24260944863008	36.238577059576166	36.22398522708589	36.20553009924933	36.194625056184265	36.187081741786514
ES11_172_Control-protein_21_2	36.41869964392182	36.13292713713421	36.04167216802668	36.04893296942816	35.99762426135895	35.93056244641803	35.91111702201777	35.963066348234115	35.91948118729498	35.879493889924035	35.95316429359546	35.84474605435766	35.80194317180167	35.825860293482656	35.72367773410208	35.79054782530937	35.732621749798746	35.751390944300056	35.741329154390876	35.69245914736812	35.66744777179443	35.640430005277786	35.677460554135834	35.631705436649455	35.56606815389486	35.60725798972945	35.586760590039525	35.55940879771351	35.533154592705806	35.51967999611087	35.48512487809445	35.545884634529116	35.48235206842061	35.43313747628998	35.507721155759526	35.44021508421465	35.436929030519956	35.41389864145929	35.382799809593074	35.38974747603262	35.4148880684337	35.392084952744966	35.37139508395916	35.373397913726926	35.32336313326106	35.33979315328045	35.356651839410134	35.339786258679666	35.31332092981538	35.328373851673696
ES12_209_MG-lipid_0_1	36.430149737759564	36.34761488048166	36.53981210165029	36.59954924972049	36.61554959347981	36.60669320472107	36.57670220774467	36.627632630362044	36.61338512860813	36.64061142470886	36.658445778164506	36.626631658580884	36.610869653241046	36.60716581181325	36.611176433645774	36.60653347232448	36.59904972445542	36.59440552361734	36.59513336787453	36.5726738608221	36.57522559205519	36.55582998457215	36.56091609380333	36.569412444252734	36.547946451222124	36.52905687646728	36.52268443803201	36.50356898200139	36.503454760529486	36.50662197382306	36.485492612893125	36.48360034590782	36.46866596592651	36.444594446634255	36.446880466785494	36.44197543029825	36.42461112226676	36.42181586730229	36.39837100638021	36.394225793683255	36.39324932301725	36.37932256689052	36.3677638456091	36.34670866975885	36.34199730776954	36.3380154840437	36.324578378364976	36.3091447829978	36.304352728465666	36.29942895461633
ES12_209_MG-lipid_0_2	36.4702818826442	36.3602082057664	36.246619858381074	36.25875169090748	36.21940387092829	36.17076221605769	36.14771606636869	36.192193523276885	36.16569769507722	36.11879772656094	36.18401490229716	36.099559517051205	36.05402706608856	36.084828603750445	35.99378479426913	36.044444403127216	36.013226222556064	36.02624009522794	36.02908867007286	35.987784086918225	35.96798580174838	35.942128469304194	35.97679455174528	35.94598619674106	35.89647973100833	35.92602047351194	35.911998377885695	35.89782520582176	35.878090466545856	35.870494604383424	35.84318038522529	35.890593555008515	35.83987250743503	35.806586626936024	35.870867265105375	35.809754604598275	35.80778300853862	35.796971447317645	35.768991648962235	35.77653888074939	35.79753883612679	35.78357125858056	35.76562623693446	35.76720812891636	35.730052518326254	35.734033019900856	35.74260533207068	35.74712615967125	35.71705292075604	35.72781547974671
ES13_209_MG-lipid_14_1	36.433379816146775	36.348631418594536	36.53474475083121	36.592499100015985	36.60836663907746	36.599199292009786	36.56723799604283	36.62053553414271	36.60501211521767	36.630049319708995	36.652160103668805	36.61801614281846	36.603868264562635	36.59854250627232	36.600714748969	36.59700152644307	36.58812614680605	36.58434374936558	36.586941923231386	36.570548262159896	36.57147030194766	36.55025121020594	36.55060980444134	36.553738214887865	36.53624949319767	36.51269743986816	36.50399127978354	36.48747842147858	36.48795945030004	36.491494639320074	36.46886838528456	36.46598561679754	36.45371935052107	36.433286580392405	36.42911515760226	36.42303334172399	36.409858653426745	36.405266688093064	36.387804094971145	36.37874103242891	36.37668234770637	36.36409934303047	36.35090019705661	36.32922346897659	36.31987330547567	36.319452470526095	36.3062397276714	36.28915093389894	36.28344709459928	36.27651867969149
ES13_209_MG-lipid_14_2	36.4261344122058	36.20576698647255	36.147588126376554	36.157693699994915	36.12167610567287	36.05843939387737	36.03811746652389	36.093694810970774	36.05546771306813	36.01773653580884	36.082746000992344	35.99431393481033	35.958361609693576	35.97276110334657	35.90311165558044	35.93950651635214	35.90390714621146	35.91438967298729	35.906873229533645	35.87028256114607	35.856739629214104	35.830663923786624	35.85172762260439	35.818069097552254	35.77532248835535	35.79917114583985	35.781003875048384	35.76026522731604	35.73816244275003	35.72018149726429	35.69881033349577	35.72915627406867	35.689037309089144	35.65607867877918	35.70582724300287	35.648161618165	35.64998779831369	35.63196585332395	35.60891314596567	35.60224605851279	35.62429050807388	35.608578341050205	35.59089425035321	35.59013982188462	35.54802815151679	35.55247936511464	35.55768358692317	35.55775357639739	35.5295741348311	35.53175398008481
