Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
ES105_625_Control-lipid_21_1	36.42172313133816	36.3365545035204	36.5281665695894	36.596283938376665	36.61188218554853	36.60437695232909	36.57062145863001	36.62529136095909	36.612372754367684	36.638474867197424	36.66016759115998	36.63063048201496	36.61691509095467	36.611989674794586	36.615967434497364	36.615424051088	36.604682529168414	36.60331836832264	36.60728626404112	36.5931730256141	36.58971289389342	36.571115318764164	36.57062571525222	36.57455657548435	36.55937647416446	36.5340345599105	36.5293583111298	36.515008487055894	36.5159725733889	36.51937390854121	36.49966987589803	36.49821424060986	36.487200502466656	36.470842948746444	36.46679089516771	36.46560337204126	36.44989029346463	36.449469119822375	36.44113566658089	36.42859175257286	36.42772252035712	36.419637993612916	36.412469286314064	36.39725549958953	36.40071873349728	36.402626754980915	36.39833563674133	36.40299046771448	36.448582813006006	36.714231790487794
ES105_625_Control-lipid_21_2	36.55139317129331	36.52031389866013	36.541010022014724	36.5494691682758	36.537318205125366	36.49888194086536	36.49509732736942	36.553150820564184	36.536367373404545	36.50873993161986	36.558069097078494	36.514901370772535	36.499330893065036	36.49125976776348	36.48550141798062	36.48464575022261	36.474611165966344	36.479123741503564	36.46902012814574	36.46426008872814	36.46366359773958	36.43927865078137	36.4449399053523	36.43699548595742	36.42200970652086	36.42654569490143	36.41616071505495	36.39974653514911	36.3956469302403	36.37712496204644	36.375891611751875	36.36095478788068	36.35472632231903	36.348233090394324	36.354403707528924	36.31719886665746	36.33304274768177	36.32358456136913	36.31583302677534	36.30563089615529	36.31471930802696	36.308583307071316	36.30047368723018	36.30242806931696	36.2801022475883	36.28814585713048	36.297998540597966	36.33762576220547	36.37623977130442	36.72913938117221
ES10_172_Control-protein_14_1	36.41265663018698	36.32826363658556	36.52365265572899	36.58609172997693	36.60389029256073	36.594592843473315	36.56181279573316	36.61579080726619	36.59911721774864	36.62730254952974	36.649075287896444	36.61189943759108	36.59619071208502	36.59242904297352	36.59290367883478	36.590231753153226	36.581364655944974	36.578551505986994	36.579854132372844	36.561864440780795	36.56482304239385	36.53993438240396	36.54156832112947	36.54470210220766	36.52452354742277	36.50202007209014	36.494178225877505	36.47506758815038	36.47562393507867	36.476572962814814	36.453375413304336	36.451373493345535	36.4367896406909	36.41213415622322	36.41012213501678	36.40890586769766	36.389313330100784	36.38620328092638	36.36886463375904	36.36183300235493	36.361522101305745	36.34733772839179	36.33374733850453	36.32366174625832	36.32354351103951	36.328834728664724	36.33027576028303	36.33668391180028	36.382885824021535	36.68247563590732
ES10_172_Control-protein_14_2	36.484662526188814	36.279273675903056	36.23108139132511	36.23315824658761	36.21034625746731	36.16032043259171	36.16408833391524	36.223501633944885	36.19932215639804	36.16000976270136	36.24263826421089	36.17928013858934	36.14160448839677	36.17760442612169	36.108922627393355	36.1563126498994	36.133239942656125	36.14602190380296	36.14936766095299	36.11628943126432	36.109009347806904	36.095477553604574	36.134457518293466	36.113969727992625	36.073009905518354	36.11354123891121	36.101936889370194	36.09181242559911	36.079715779175565	36.070937101559366	36.04954979184889	36.092666349577065	36.051866081871246	36.02773700957187	36.08771704960702	36.033294829478656	36.044727825063276	36.032314756617815	36.00623257917456	36.01532699280605	36.0411207961186	36.03045961964362	36.02227267576298	36.036340339390065	36.003728835529415	36.02795451556338	36.05593220687494	36.10994549559915	36.16790172746869	36.677639652590635
ES11_172_Control-protein_21_1	36.32251321173244	36.247935791794916	36.46983602219585	36.54307732777799	36.567631530883205	36.561726787031226	36.52689933979764	36.58752213891544	36.57098669506099	36.598727532474356	36.623550026420745	36.58703030727426	36.57576148466774	36.56544614995314	36.570892420524075	36.56616717635365	36.55899479387612	36.55286123219542	36.5574503206486	36.537834390337544	36.53992340800255	36.52015421008199	36.51377306165884	36.522054742378806	36.50216841270623	36.47749356931449	36.46682718017586	36.44683379708417	36.44725189515228	36.450577611159815	36.42085577637332	36.42448440007427	36.40780364859147	36.381421904185096	36.38381607536236	36.380423994068444	36.36174298752497	36.36005330426483	36.34267073880914	36.33445740549549	36.33440445931935	36.319008165255205	36.309787190375495	36.29224736051177	36.294965628287564	36.29917047121826	36.29940703005913	36.30623147045302	36.34938429237727	36.666693477553096
ES11_172_Control-protein_21_2	36.47812571080216	36.14986859989078	36.06507009883498	36.07535718469345	36.03997476993935	35.986447752620265	35.98867465874063	36.05138033459964	36.027524898047595	35.99022463934336	36.088326027231226	36.00466623358734	35.97090034863151	36.01311875622276	35.92283884628572	35.99544665713423	35.95252782868319	35.97703510392584	35.976324820048085	35.93911054340706	35.9306885131935	35.917752944632916	35.97294817544426	35.94598132795	35.891129941922834	35.947976028320994	35.93824518208426	35.92644946893645	35.90959989029513	35.9060918210291	35.87812247518791	35.946572894592	35.892488618123096	35.85288513994153	35.93425695754126	35.87587810129754	35.882706473138754	35.86767639201847	35.8424092238389	35.85739227208516	35.88872480328194	35.87125338090703	35.86209070486847	35.884883341622604	35.847381935186995	35.88653721141863	35.92743578975116	35.97980639706431	36.052834960117714	36.637334067892375
ES12_209_MG-lipid_0_1	36.43030059305656	36.347525817937274	36.539737471859645	36.59940199264553	36.61542675188873	36.60653093479727	36.57651199366964	36.62749589153464	36.6131835630227	36.64049108259476	36.658370673125155	36.626444018596594	36.610710537951476	36.606992794140304	36.61105061638904	36.60639617809154	36.59896460612	36.59441174563607	36.59511175152829	36.5726547027289	36.575326386497856	36.55598922665025	36.561285406801495	36.570053728063414	36.548864230015454	36.53049936077553	36.52448283753022	36.50587160420247	36.50615327798237	36.50997175805087	36.489474568483814	36.48822974248685	36.47418375707906	36.45113051365763	36.45427430932632	36.45037719564044	36.43436537284416	36.43301365253967	36.411214459689916	36.40910335025336	36.41077265441853	36.40000118013583	36.39244554118494	36.37735055948962	36.38083019040528	36.38264560475126	36.38105702459432	36.387311421788894	36.43123117013266	36.705497209461186
ES12_209_MG-lipid_0_2	36.514842992921025	36.37263022158022	36.26404099786362	36.27731492910808	36.24913613557716	36.20955513354004	36.20437152003044	36.25699530494724	36.24344227944363	36.201470314378646	36.283948291498454	36.217427945204136	36.18190293255793	36.225776508440426	36.14406031285258	36.19891739336876	36.17764085080177	36.19450249709175	36.20290506714998	36.1695102518507	36.15987212385406	36.14194087357838	36.187166665370334	36.167180553666206	36.12420718455411	36.16166217562625	36.15297288552744	36.1470453094585	36.132579709006556	36.13005622256337	36.1063381775408	36.15791246320526	36.112820782375586	36.084252196993525	36.15325384568902	36.09609495807115	36.10137590488959	36.095791961414896	36.07159629288214	36.08452106346603	36.1101390567472	36.09984584902885	36.08926999957567	36.107544489418494	36.08041004283787	36.10166925678403	36.12892814825912	36.190254662226984	36.24038017636273	36.72841392900596
ES13_209_MG-lipid_14_1	36.43380558823328	36.348848998540284	36.53488284513026	36.59252587592663	36.60846945755335	36.59923807892474	36.56722883346862	36.620547819280574	36.60505195669342	36.63014875314936	36.652134908568165	36.618029634132306	36.60386388380219	36.59857003027546	36.60072435018782	36.597054929657425	36.58814297100918	36.58448377141238	36.5871414248875	36.570887780176335	36.57176808321284	36.550704185132666	36.55124366167159	36.554688093555065	36.53749230092389	36.51440706379107	36.50630938858207	36.4902327266372	36.49117701748763	36.49560099339193	36.47373494346692	36.47164671218881	36.460325808367394	36.440751932194814	36.43769257633875	36.43262785899633	36.42078763700464	36.4179656173546	36.40229002473904	36.39531430218295	36.39583917621418	36.38681731352277	36.377530270308824	36.36210038506436	36.36279050507957	36.36673700829833	36.36646715605648	36.3733710096016	36.419030834431105	36.70346376337571
ES13_209_MG-lipid_14_2	36.47397588036694	36.223146014318495	36.168810835892394	36.1812514822988	36.157294435845984	36.105548694066044	36.10216132915465	36.16699574560488	36.143977001930004	36.10889641861437	36.19326318667972	36.123351853384015	36.09471751805217	36.1226507394877	36.06273280283667	36.103425310917636	36.07915390226604	36.094470550792835	36.09344398972647	36.06594046898364	36.06367231317632	36.04718936748215	36.08025369369041	36.059886163368105	36.024806418402385	36.05948806463387	36.04842227417425	36.03861584641855	36.02286828844595	36.01175507239505	35.994603682468515	36.030010844745284	35.99741585958556	35.971535703945584	36.02634116089833	35.975349062741664	35.98495834245976	35.97375558791015	35.95551319742014	35.95583638137511	35.98332917156857	35.97222183653441	35.964189300297356	35.98033441371749	35.949757699064364	35.9748382118395	36.00284145818883	36.05995854048494	36.1241802959844	36.65379315955116
