Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
ES2_48_Control-lipid_14	0.8226708794538407	0.9063356526742326	0.95308823140579	0.9732436241346669	0.9627836357369773	1.0082474804902313	1.0605841210680287	1.1318827464926011	1.2559138647946042	1.5256473138231539	1.8143563856721057	1.9351737842388999	2.099042663202432	2.1535955387624113	2.1115410568360304	1.9663037546559874	1.64042730977077	1.251304934888281	1.0029557694127202	0.774286031149484	0.636362358747981	0.5727960686952848	0.5759332452974126	0.5803927188312087	0.9745374794351315	1.0131751124165207	0.9988157973795391	1.142456027409231	1.3916337091334225	1.4644493481059344	1.508733325796965	1.4812070532535595	1.431108829395593	1.4166406423899944	1.3157332204020797	1.2113743570515698	1.1988791077094276	1.225618015860604	1.2234215207404737	1.1983564416472785	1.184909479116254	1.1802010548795892	1.2204901913330475	1.2476049043997912	1.2514472914550636	1.326505395870376	1.3832313882608864	1.383569604307628	1.3890412093621347	1.3532983877375582	1.2755049900578952	1.226936206150798	1.1582373247750042	0.954106007914453	0.8929610977073763	0.9048405694095396	0.6511912319657895	0.7690379531390696	0.8032796501956121	0.8232396848973642	0.8541455281160805	0.8939639050413626	0.8818146074129997	0.8623537876048776	0.8735913906720275	0.8720119673590453	0.8647699868134342	0.8335573030453995	0.8080001150454557	0.8058963159047747	0.7628893108166994	0.7686962386843026	0.7875068274360892	0.7748750512117033	0.7712372000462812	0.7721750199388693	0.7775600038181535	0.7537701155156206	0.800136218364336	0.8473448702361728	0.9529274020035148	1.0656293374013768	1.087279087859025	1.0695379923341737	1.0567715167562428	0.9161793192629805	0.5118656858400635	0.5298031214704256	0.5415454253903902	0.5420311126115466	0.5168749466284667	0.4801868658606713	0.3746924586637449	0.34921068896834057	0.32650622198877716	0.2990926680251498	0.27150397820661554	0.22620167840353683	0.16694838853541133	0.05827355940819232
ES30_Blue-098_Control-lipid_21	0.6887395102555643	0.7959836695175403	0.8585871942019577	0.8914332272792745	0.9001480144978911	0.9622279820670552	1.0339987177969416	1.1006153152672045	1.2134780000819836	1.4439493257995473	1.7036808597683921	1.8144914200318396	1.9432780979214879	1.9826835127571818	1.943634510797267	1.8200504676552702	1.5547553369893854	1.2167676590147742	1.0002570107507391	0.8234606999129199	0.7156352163150936	0.6655998056068684	0.6700364904055023	0.6763849863241791	1.018656123195871	1.0518486222047385	1.0417219108911195	1.1662169457569866	1.3918180767548578	1.4606624749957533	1.5032734776828875	1.4755742160508636	1.426360764719449	1.4155941118326199	1.3345186385577523	1.246149920556387	1.229844032979275	1.2455146512774204	1.2385275026036475	1.2123279614233218	1.1978776712406047	1.18646073846646	1.2051488841245894	1.2146367753181762	1.2028072268937227	1.2452331981132325	1.2848139551033233	1.2717701823237275	1.2606288179740341	1.229903378414059	1.1504778434918375	1.1035007250996514	1.0541316444205102	0.9172584354669454	0.8795110476325746	0.8881936728004464	0.7189900820563772	0.7930447016012544	0.8197308776575867	0.8441673100487301	0.8870297053164891	0.9384468301872536	0.9449272682091302	0.9578956401942944	0.968668543058779	0.9654818795227622	0.9577118787877312	0.921844316829072	0.88665981622164	0.8741555977551718	0.8332050750319894	0.8369901620566882	0.8489903762995119	0.8298851865249313	0.8215748636701035	0.8123115349507116	0.8113887279536263	0.7778124524465325	0.8074122151135118	0.8498482299225917	0.9425620677808753	1.0427290598222192	1.0645832280793677	1.0492812341669557	1.0414734570566253	0.9308069316489652	0.5907948411927657	0.6143579109919544	0.6283298157781122	0.6261636041766518	0.5971208319412492	0.5521505381398115	0.44181171334672253	0.41289108159237603	0.38712991531394514	0.3543057380721236	0.31937634613755095	0.26493303860665884	0.19264940693039836	0.06753530842547176
ES31_Blue-055_NA_0	0.7850026576269554	0.8777366803369515	0.9495399231230985	0.9888454300447429	0.9783760777529559	1.0110726079300294	1.0592335909835553	1.1300267799146948	1.2273057022986127	1.47602187912403	1.7288209576282239	1.8428316518902004	2.0308886816222835	2.0926214831706527	2.0423091984209383	1.905944906559118	1.6009034448074573	1.263047646980796	0.9852967838218574	0.7385697219242059	0.6104883586984635	0.5552725966964366	0.5588643112588605	0.565488428826156	0.980250680253265	1.0284386665152947	1.0131403599509166	1.182725884386668	1.4514960502842487	1.5241273962576736	1.5788981030249338	1.552064562177845	1.49592647227946	1.4846735036789835	1.3829756045138208	1.2860459375155435	1.2768234286195956	1.2950074431025618	1.293577535445111	1.263548332949182	1.249483144623421	1.2363934819466496	1.2822401803030599	1.3020630620736546	1.31605281214082	1.3801678564602424	1.424357408616908	1.4165920321354724	1.414556180404771	1.369374055007252	1.2702291056490145	1.205858055083639	1.1240741308946332	0.9433921257716731	0.8973036518192846	0.9058589080915853	0.6490373469858483	0.7573871830589476	0.7828576389677636	0.8041148575907524	0.8477985810712022	0.8909110823750476	0.8798238179238945	0.8602455063693467	0.8576092602783512	0.8374619282326279	0.8261047647031817	0.7904838108200076	0.7790571084097846	0.7918256510452973	0.7625196967866933	0.7693881801845525	0.7833433112644388	0.7507848353406158	0.7447736110490574	0.739912703787101	0.7406681552728709	0.7235208791502061	0.7775568055296717	0.8162947990372578	0.9250152621495238	1.050573951764474	1.0802136473841955	1.0749606443900228	1.065778010960591	0.9281829425153074	0.5135405013456492	0.5338089217014903	0.5509515596624859	0.5495247250768982	0.5194038934887956	0.47850556146944234	0.35900190899573126	0.3281565008946918	0.3052989806250843	0.2790299508616644	0.25161749460170596	0.20589451747150952	0.15197641222765415	0.05285744376012685
ES32_Blue-055_NA_14	0.7047089794258717	0.8099605874976114	0.8741463600061273	0.909510319381306	0.9087662976247471	0.969577522461861	1.042715823224722	1.11595960656939	1.2369840574171609	1.4867296614962293	1.7570476246589108	1.8762450754466629	2.029702783045211	2.0729677203838297	2.032760084863999	1.8983062909655937	1.6087132941222972	1.253786227095339	1.0171757613475858	0.8140279725434579	0.6958428859206391	0.6388348360227005	0.6392192323927246	0.6429395977841811	1.0038949085038031	1.0362798067327839	1.0257293106357102	1.1718304811031555	1.416178885319448	1.4827078039351376	1.523785885622424	1.4955731092251483	1.4445614128327178	1.4327672954012274	1.3425718967321345	1.2456041877502988	1.2319459764680327	1.2544888979156206	1.250184826382613	1.2265691646746304	1.2136402014162444	1.1957447424869756	1.2173295891993379	1.232689016088666	1.2239236610174997	1.2784638944025206	1.3175717544844745	1.309895061791014	1.304708265015214	1.271271503692458	1.19110172949028	1.1419229908809116	1.0849973178146137	0.9340036680863093	0.8913298602813658	0.8974480131038564	0.7017655090089556	0.7814948148917187	0.8001015981362812	0.8234792722320401	0.8648747948792134	0.9112867643843179	0.9040787342020472	0.8950518024643734	0.8938184323147867	0.8831761259290619	0.872165290483737	0.8429419113605121	0.8321938587873137	0.8420395516706468	0.812400041138498	0.8202165568330471	0.8334805240916032	0.7937002738819707	0.7854137601093029	0.7800863393156577	0.7794049922484361	0.7616399802205306	0.8081426962802365	0.853603951102606	0.9531053078550998	1.0610351202700605	1.0850831240863719	1.0720122596910395	1.0555319865906698	0.9269415577272613	0.5604311248197924	0.5888957372926108	0.6080870640339516	0.6067126841952082	0.5736993639591472	0.5262883941913165	0.4078569596816085	0.37255589498972075	0.3441491197187695	0.31530984400785095	0.2821642447378563	0.2300187304838708	0.1688534559670756	0.057366729549064695
ES33_101-LS_MG-lipid_0	0.9029371284616141	0.9753157943741888	1.004251253195303	1.0078208772438095	0.9779530913194487	1.015261102377077	1.06151226184379	1.1277173633429094	1.2456983672967812	1.5167331712607774	1.7653326138312726	1.86727987436409	1.9955516098735386	2.0057797177013637	1.9333984837214522	1.7824298012395507	1.450267880738567	1.1026972181195773	0.8728261617997967	0.6774319925346353	0.5780901476343172	0.5339548146077452	0.5390525230599251	0.5438929380911315	0.9489436261371744	0.9983217119473493	0.9959307088141689	1.1306984883570859	1.3860648480525706	1.4704959086582396	1.521159886165365	1.4967706450548302	1.4474852417023973	1.437079823712094	1.3487465483045047	1.2593198001517578	1.2476524182251942	1.287359086260135	1.2813065801169181	1.2505247764873388	1.2407359398487436	1.2476218595361044	1.2989129503069174	1.348735396384814	1.3470209420632973	1.4217573297917212	1.4867029674239969	1.4801709245360166	1.4879304022333575	1.4555544678884682	1.368286387117725	1.312884046306172	1.2399768879258892	0.9918768693509353	0.9089412128160229	0.9129378750545915	0.6374903844649279	0.7445133516644111	0.7849608885855274	0.808197557708719	0.8522791791239177	0.9090649450534415	0.8860325075850267	0.8931709938616623	0.906668158965954	0.9036099942660772	0.896677999433885	0.8551959139813209	0.8141065849360883	0.7978134758037455	0.7525328650164509	0.7565543121645188	0.7759372121245746	0.7684077054674818	0.7709138703430547	0.7788376242642435	0.7963049674890529	0.7678961580459799	0.8012426345535592	0.8454994784644544	0.9495324337245024	1.0494584956420043	1.0725154658650853	1.042279460811555	1.0258114444662585	0.9001264085272846	0.5036278946070336	0.5163702824316966	0.5247663363345013	0.5225287524893439	0.4962213577702976	0.4580152821300467	0.3489758952919099	0.3212837955564718	0.2992408036085626	0.273829120229333	0.24717166819149455	0.20386291461754671	0.1476587954668026	0.051721884105658936
ES34_101-LS_MG-lipid_14	0.7906650169856996	0.8773568035817448	0.9253066736265523	0.9500531999747825	0.9454351705396815	1.0000033665113177	1.0592408492815313	1.1230082663936123	1.2298375824583696	1.4818064669801538	1.7348528595671269	1.8528134074851235	2.006875869301214	2.052046009254994	2.0129580359617996	1.8752540301617042	1.5731670789405838	1.2319494429244409	1.000059341691596	0.789104364659638	0.6743954365562311	0.6159334681802601	0.6204192588619776	0.625942955832117	0.998882760227011	1.038864866574326	1.0476058325311643	1.1956230201028828	1.4188144491963894	1.4931926465725063	1.540447579027687	1.512310577601642	1.4535615287411496	1.4298009695718323	1.3370772426074673	1.2511014494049841	1.2427740709733508	1.2659156812748384	1.2583386964858272	1.2403389227241002	1.2357248750180674	1.2246205142793323	1.257468863837141	1.2843843113263935	1.2797479559407967	1.3457704558173094	1.3968010020642134	1.3854775189286326	1.376273269420766	1.3416145552931298	1.2557331361486084	1.2037481786206283	1.1376478922533213	0.9538073248669633	0.8940724971965618	0.8958474415364949	0.6600227774150615	0.7294443623893249	0.7537333858783846	0.7745388007278513	0.8221255965215483	0.8778913205461581	0.8754519310089017	0.8924393472336853	0.9042619284580414	0.8976122566206366	0.8879389694421832	0.8490757305601183	0.8092826043196172	0.8016965804392708	0.7677969222188256	0.7702672075852891	0.7822205196986464	0.7724510721950805	0.7673524594113486	0.7654518630552718	0.7678272997524902	0.7681073477773694	0.8090842672174803	0.8590718645760639	0.9564236162401698	1.0559080120497017	1.0772828137150643	1.061643573933614	1.030097926982734	0.9119754405253961	0.5310152568573714	0.5433577668128109	0.5505208475935228	0.5483613210937682	0.5184794776089985	0.47991325717021305	0.38730161787184	0.36269319746576323	0.33737070901514715	0.30883815621973987	0.27925276014519895	0.22879079251966125	0.16599680087863344	0.057755198374296275
ES35_101-LS_MG-lipid_21	0.7681156692583924	0.8548269387896283	0.910752431963732	0.9383657829778174	0.9318919802566442	0.9878449815548576	1.052145067535225	1.1171344963379122	1.23556245361567	1.4849907607160975	1.7614958914707903	1.8798575173966443	2.023924512933351	2.061320138334156	2.00898265254898	1.8684053406587249	1.5700357054578058	1.1984323389859468	0.9567577960193285	0.7600629679717951	0.6446242937593093	0.5896746001292722	0.5934704571626774	0.5983346966985732	0.973216644733036	1.019687086119691	1.0232952899173162	1.1616829261370907	1.4109207913334623	1.484034709002522	1.528378099523444	1.4942157000039775	1.4400226629275616	1.4277352740745453	1.3428233870151967	1.2564938618283819	1.2481444221903937	1.2718544136606353	1.2652395689407723	1.239442228916108	1.231519822542921	1.228606681642136	1.2685030771939882	1.2967719170421803	1.2954182929721971	1.356674394406338	1.4058015603264016	1.3929210056780283	1.385510860642334	1.3420830207689454	1.2483766067656488	1.1917097202450209	1.119600321095354	0.9433694542557073	0.8816636066958581	0.8830832577091243	0.652587308036235	0.7285230205378597	0.7621933379238821	0.7875001481765617	0.838041557640084	0.8973079885368276	0.8956147144412242	0.9174126505448218	0.9350069981049675	0.9309290295941414	0.9216977702410735	0.8772634369916913	0.8348885418868685	0.8238677367372931	0.7892237433348142	0.7942601637079488	0.806958519613221	0.7940306818900925	0.790473404324504	0.7902725849711988	0.7979267831083529	0.7647805146454781	0.7964952643353029	0.8422297508651397	0.9368217734957619	1.033127872714717	1.058875696740574	1.0406437267477495	1.0319096226331783	0.9166609712320658	0.5459927225541369	0.5596301698493854	0.5683077672646119	0.566489943456611	0.5357515374676418	0.49334513684479353	0.38278001348708196	0.3560512836538835	0.3294016669169594	0.30091583140991385	0.2722800651733079	0.22379336193121968	0.16413189134519815	0.05779315605199569
ES36_AR17-21_MG-lipid_0	0.7118502011408083	0.8112707830422219	0.8756792965520458	0.9150311027392077	0.9197863299996945	0.9858541126940482	1.0576876922660827	1.1314919322567016	1.2575389171658096	1.5234162010064487	1.8337788109572941	1.9822403815749912	2.1692576775978707	2.237374012786715	2.204184498172548	2.042822665443466	1.724616110826612	1.316578309118608	1.036237918375791	0.7856040867770003	0.6341613005818351	0.5615290623291987	0.5626499584173676	0.5663786939364922	0.9785893819045507	1.0261334100805881	1.0212945030539755	1.1928440620290939	1.4632364530678348	1.5377828597738805	1.5698956598148517	1.5252947043278928	1.460804885247241	1.4355413182786112	1.3199846403307895	1.1971243357219445	1.1755539215791728	1.195701787920411	1.1973030708333279	1.1819549412237258	1.1692312655212371	1.1549415962865768	1.1798640956897108	1.192926244612461	1.1888149159125174	1.2397271443231916	1.283495964821698	1.2742525661740862	1.2645086916607522	1.2289763087476102	1.1433414079499629	1.0895263611549049	1.0333061157972987	0.8814515131774049	0.8408018903417726	0.8517287033236083	0.6329673372023936	0.7344060990285801	0.7607435961007523	0.7854313748210097	0.8327738283116506	0.8906139703530156	0.9047982393999229	0.9019264890225904	0.9080965138746308	0.9022476409644679	0.8958409768699941	0.8582908420260176	0.8404971185633355	0.8556599688310483	0.8366590048444169	0.8567110370560089	0.8756935756607002	0.8373251054205482	0.8295084263330489	0.8199158735883547	0.8107562966429825	0.7777883693574511	0.8214981393635881	0.8726348537003193	0.9799970982435063	1.0971416832337888	1.1198582310203404	1.1056059047626365	1.0905056086793967	0.9478914951821232	0.5280128135229678	0.5492775998595846	0.5633055532382999	0.5622469163587837	0.5305175090246478	0.48662907996223426	0.3767261427235677	0.34892123797545843	0.3246341934160635	0.2969552725517409	0.266793032324065	0.22040748093354787	0.1610177638728541	0.057815929336035236
ES37_AR17-21_MG-lipid_14	0.7605521991818532	0.8493220434445672	0.8984397906986448	0.9224188427172465	0.9185075649577074	0.9792826498358793	1.0429066900088744	1.1067484279036512	1.2256277311035535	1.4628280191895433	1.7340143448943899	1.8513653969628205	1.9883731110771339	2.026095406825097	1.980484979207543	1.838720577893167	1.5560260380365025	1.1918316732736296	0.9693835199737736	0.7804501997290338	0.6661921230229255	0.613015650602038	0.6157832868019053	0.6198284126040441	0.9849429938186886	1.031882356422351	1.0366341619179023	1.1716496828649985	1.4027378823645367	1.4769062122725212	1.5107558244658421	1.475323814604556	1.4218257279302058	1.40775955058671	1.3208756895874543	1.2301003702391062	1.2219022025410797	1.2578199397611531	1.259169863586205	1.2408811918070348	1.2355940640313554	1.240760725902808	1.2841131939668893	1.318070989589914	1.3126238976049425	1.3785503580615355	1.4345881437799497	1.4260142136259017	1.4206933985465768	1.3750940742043192	1.2833814086555297	1.2236427578762228	1.1498873842479713	0.9675844031924989	0.8975289472899528	0.8929776983955529	0.6563276444129031	0.7155154038200291	0.743330334190593	0.765528683947799	0.8135634154348688	0.8696979119190392	0.8769920382800925	0.8947143680070544	0.9010093153995992	0.8923047734159205	0.8829617694815125	0.8441470092598933	0.8147725414871737	0.8070141713029644	0.795180005109296	0.810681367796817	0.8262945112381077	0.8000919103867218	0.7997546370274645	0.7999059533535511	0.8097548905672429	0.775107997514226	0.8014270250578891	0.8451601605024123	0.9397218847390729	1.0363789580279665	1.0595560543747322	1.0348087296198045	1.02672255710312	0.9157169786040349	0.5520235653091315	0.563855839255505	0.5718622692361763	0.5703888450370289	0.5438997695959626	0.5038740709313917	0.40684346867741344	0.38188389573651105	0.3573983200993815	0.32699985809506055	0.2948260123062213	0.24284041975386317	0.17590563116306612	0.06278322973363881
ES38_AR17-21_MG-lipid_21	0.6992134861229252	0.8045711330831355	0.8670291944406888	0.9014615111513361	0.9056599602585506	0.9671918257893956	1.0365153604484403	1.1004956634436358	1.2189470869498464	1.4537820506832901	1.7220957750436976	1.84332284192953	1.9900948571633417	2.0364607364945044	1.9966059788656818	1.8571319705005858	1.5813725664063836	1.224496642347783	0.9968837623789006	0.8030896667205474	0.6855313672856057	0.6307225530950341	0.633944793081511	0.6382715482258552	0.9975775643145656	1.0450488998138856	1.0473438705696123	1.1879170054980743	1.4271628711125526	1.498264684660642	1.5325823526105735	1.4941327525412054	1.437055382885989	1.4206600593369092	1.3281341347077935	1.2294571115370891	1.2149594514947013	1.2388491918003213	1.2393921953361178	1.2219709334868454	1.2120555807928963	1.2054497203122254	1.2296033636023451	1.2441035295971967	1.2342036709821762	1.2790069025601785	1.3202909482158092	1.3086559799935698	1.2975775203796183	1.2617175086657728	1.1765896763123025	1.1229830689067986	1.0649704578854668	0.9203311691742982	0.8727445335124068	0.8781521991765021	0.6789567687229946	0.746855391019509	0.7735999536796	0.7991851857789858	0.847720551692268	0.9054082844390049	0.9189224643030603	0.9336732046862998	0.9413513300910097	0.9337037421018889	0.9250104805920742	0.8848787094806996	0.8582377789979355	0.8563446374586572	0.8378555429191162	0.8520222803727018	0.866721546291588	0.8338319720125571	0.8272133431238927	0.8217520493388533	0.8232975064343908	0.7858016192058587	0.8127177266997697	0.854888712838593	0.9476748649629629	1.047382440482001	1.0714677319157715	1.0525199549040607	1.0451761205236747	0.9334476404720123	0.5772607476747422	0.5936555497931372	0.6033940984385702	0.6013413261194499	0.572148537693934	0.5290275870484556	0.42222264897390427	0.39403483644190157	0.3679657070882482	0.33730918032482177	0.3039351170342661	0.2503535210079215	0.181434884836309	0.06446009829594053
ES39_LD19-239_MG-lipid_14	0.6990857017104214	0.7958090446892296	0.8561211104212336	0.8846408728526215	0.8866872763429826	0.9437120545323436	1.0050286490321576	1.0706940320999199	1.1777746325887983	1.3785503318001433	1.5963020392879386	1.6883634409104924	1.787072334896772	1.8039911315890764	1.7569973670718417	1.6447544743449443	1.4060581081157386	1.1232987976410849	0.952966211393951	0.8131871205078092	0.7327489842859856	0.6925648704161883	0.6946337126872556	0.7019175496180117	0.9957422597827787	1.0398893663637843	1.050117236835824	1.155370337583188	1.3542195734598366	1.4098946077619092	1.4399933187077723	1.416312990936567	1.3768946636077501	1.3784047320270003	1.3211455075618022	1.259035208222801	1.2525833624155829	1.2787558519030424	1.277271459238831	1.2545988277240883	1.2511757794198775	1.252726010205165	1.2821326139481823	1.3059520221716658	1.294465343565712	1.3392082673678105	1.3761142283628571	1.3540099689254466	1.345366629935826	1.3159256102245793	1.2487700821385037	1.2071409525359666	1.146359014131413	0.9862261932112691	0.9285054972380625	0.9242677378166838	0.7452783810472868	0.7819846446785109	0.8090542537527702	0.828713069371898	0.8750425365791971	0.9249568816625225	0.9220046383007984	0.9670833995799074	0.9768923958747115	0.9666222380600498	0.9557012175316679	0.9221354323234476	0.8862648907381323	0.8634523630650974	0.8409822848242667	0.8429324375990934	0.8486806373819334	0.8342487572153995	0.8275625334138441	0.8238269954041987	0.8373565286755851	0.8073511871706046	0.8204829153667619	0.8565181949822732	0.9345677553025662	1.0101010119536364	1.0329459032867283	1.0077502491584016	0.999646626458029	0.9163323504580424	0.6264799067969012	0.6378853950991707	0.643076038696049	0.6416397310296574	0.6189964583422297	0.5823048448405717	0.4835439275244115	0.4537710316724965	0.4269163682308828	0.39139665400027884	0.3513997464773535	0.28507618302591853	0.2081206875518978	0.07138521132633302
ES3_48_Control-lipid_21	0.7216030443607189	0.8227878942167745	0.8841953894365188	0.9185843274321965	0.9226534532027177	0.9842448521381497	1.0514120972431245	1.1173533609967656	1.2423355492735413	1.507126839914282	1.799614799570136	1.929866195111812	2.0927771322597226	2.1458349841583417	2.107335505749996	1.9652123910829253	1.6496455171867104	1.2622238761646463	1.010838658394689	0.7895803385911812	0.653398182256285	0.591013508602936	0.594767964123965	0.5989390426643606	0.9739052947159309	1.0220684690959165	1.0230514551159737	1.1686116441753285	1.427479513401236	1.499791747261441	1.5390416499184914	1.5066027085147304	1.4484580556911513	1.433299491938626	1.3388464851701092	1.2374576394611196	1.2210186383842878	1.246425205805025	1.2412894566140542	1.2140648270581917	1.1996352242854584	1.1884367672408143	1.2063288263144492	1.2212084173520188	1.209617726117868	1.2554387342858706	1.2977918587095332	1.2849178825038923	1.275461033689013	1.241097311481122	1.1571780448765079	1.105320910018236	1.046442014093981	0.8999873937664429	0.85697820693117	0.8645394440580817	0.6568790800143829	0.7534295862904089	0.7849595724888777	0.809703689752846	0.8558772196896585	0.9122751898890499	0.9173587418433684	0.9317305405589718	0.9452549788952815	0.9405556024383888	0.9316797570602722	0.8948842646410845	0.8580253344354968	0.8471306198069674	0.8083428727899628	0.8150469206917437	0.8305249377501848	0.8149811179225728	0.8078514652392333	0.800869822498333	0.8002049082530092	0.7662045243230095	0.8006194201744476	0.8464804632743591	0.9453971788058029	1.0506663570943695	1.0764054233176514	1.0632075036301472	1.0535866506440525	0.9281182484477848	0.5523007458840509	0.57098422787084	0.58479482929172	0.5855946886187642	0.5541274670743177	0.509842887061771	0.39401681085576473	0.36662635169022145	0.34455269627413737	0.3162382431304891	0.2860148297079775	0.2364671985393992	0.17417710926606209	0.06087293989420347
ES40_LD19-239_MG-lipid_21	0.7530907538915832	0.8452156620262864	0.8974511021111405	0.9208116501836598	0.9125630096219618	0.9662263550079148	1.0209075344919945	1.0823595288000865	1.2010750633256253	1.4221898658135768	1.6823822802094612	1.785571416916689	1.9008192354184013	1.9271554418802703	1.8767171554268873	1.7564600425063093	1.4855573679841354	1.146509007498741	0.9351561475004513	0.767848384446589	0.6705002166726537	0.6264526077740169	0.6294142425616915	0.6336882906588359	0.961655483536345	1.0226459845974332	1.039499312005897	1.1560255232354244	1.3956613768021988	1.4572904026050402	1.4872795980448223	1.4531822038432294	1.4004074803607376	1.3909516429593325	1.321352594165587	1.2451489824902575	1.2388683476059943	1.2749582399982944	1.2757339505829115	1.2510705045548016	1.2482116018520217	1.2575187845754618	1.2951722505034362	1.3356373175680458	1.335860939480132	1.3930765104874179	1.4383405931522357	1.4243099410204285	1.4259386518697146	1.390197324767719	1.305290750137398	1.248030011124006	1.175606311563565	1.0074285998485424	0.9378948825759813	0.924943217336145	0.6975574950175731	0.7498198929712939	0.7797049993223102	0.8010153536726816	0.8511355017866306	0.9011092556217617	0.8854395188580992	0.9238949600794071	0.9334437722581425	0.9233919375137675	0.9138112122059098	0.879563269514192	0.8439321160910708	0.8246228352714929	0.8045311160711687	0.8130139655090775	0.8252463581661229	0.8095453066896192	0.8033237654249509	0.8040761956618632	0.8200806287162897	0.7835097700182387	0.7973191810920962	0.8287595036112159	0.9110969903013075	0.9921307036446521	1.0202426987516888	0.9968426747647207	0.9917078530972435	0.8960880478520235	0.5841820835966038	0.5988256464817957	0.6097626008588817	0.6099829575200489	0.5831606270414394	0.5426023665060784	0.42505055464795094	0.3920192131123098	0.3674361050607982	0.3365765020651028	0.3016903213739206	0.24286842653337237	0.17769248283665448	0.060881554828886894
ES41_Blue-013_Control-protein_0	0.793532593042858	0.8819291790925838	0.9318293716951279	0.95080411281665	0.9372678190641085	0.989049678279422	1.0539173217878375	1.1231839140525743	1.2532538455351758	1.5032459914961276	1.7659503810526458	1.876482561292005	2.002640772376375	2.016149657967828	1.9494513235912887	1.8094653653774435	1.5096721741090768	1.1548687501190569	0.9209683863530277	0.7365866533665778	0.634350457233465	0.5846816703847162	0.5835737072499886	0.5872465083480869	0.9484904028688916	0.9950171896015066	0.9931058508647623	1.1182309411118347	1.3667794638224078	1.4370751550512202	1.4700329580380394	1.4356214406141004	1.3885975748024446	1.3852707090533916	1.3085406557514279	1.2242525694966393	1.217025467430515	1.2527731401773874	1.2594966168983464	1.2411968454162254	1.233829760557848	1.2437573287021817	1.2939756898939099	1.3358169819201755	1.3369569814974205	1.4148551319037654	1.4726024224677483	1.4635757128789804	1.4637010774462855	1.4234984550294916	1.3372759143486488	1.2823933368038423	1.2013722517923466	0.9802429066016891	0.9094904863422814	0.9086274416427826	0.6720292956916077	0.759017138643444	0.7939721376629633	0.811274882735764	0.8519503371288946	0.8957649726633434	0.8779766240005532	0.8951433135175798	0.90933779188357	0.9035174682514989	0.894364246197662	0.8584307589304699	0.8248990128233642	0.8131180310485766	0.7772842464801496	0.7795705587412581	0.7946057946095474	0.7832149835113796	0.7795614309176749	0.7865472667197485	0.8067428789954055	0.7716634607544425	0.7908018781409947	0.8329424707847397	0.9299709428177171	1.0282863372550999	1.0539898274060477	1.027688382654597	1.0147548922458112	0.9027276624288504	0.5461102836678772	0.5651226916795971	0.5786320555257329	0.5772416953865256	0.5473174929866981	0.5074025307279226	0.3908789508382428	0.3612052177083849	0.3408301078834141	0.31180729341593755	0.28252859091051163	0.23434398952055122	0.1780202303265323	0.06382878726673852
ES42_Blue-013_Control-protein_14	0.719133797981905	0.8229884056688133	0.8919819173700068	0.9238873903760202	0.9210698763247397	0.9722197843805208	1.0317035862368338	1.0942619185037823	1.2057435955208882	1.4292158398495116	1.6761025169946824	1.7844105933601053	1.9209959836790789	1.9658915990988262	1.9310109567370952	1.81381663112694	1.5556506216830828	1.2341716390816015	1.0249337707313204	0.848185195220077	0.7407503844647292	0.6822104240402839	0.679493144209032	0.6824426829974081	0.9800391762380057	1.01995132397016	1.023273644811039	1.1401335393901744	1.3493960254149089	1.4032453842057824	1.427211382611013	1.3958836279077274	1.3501955869765716	1.3451306913861194	1.278884438738246	1.208193410990184	1.2013601961514135	1.2270539457077256	1.231785444218806	1.2181643498438144	1.2138658494965098	1.209327514266443	1.240353044771072	1.2670822801281505	1.2672004497812388	1.3258906032431432	1.3654961270109667	1.3552434961634612	1.3490011163912299	1.3156294218167763	1.2393071834979226	1.1924540113792141	1.1283305097747747	0.9652808973233512	0.9130957078321227	0.9142424697439974	0.7227270564131619	0.7906358822910557	0.8189539300702589	0.8357839317826228	0.8738819359599824	0.9136140161539973	0.9027990863572588	0.9213875154703778	0.9309036899733617	0.9246021549819161	0.9153120111838948	0.883232849863023	0.8570865161522815	0.8493834868772479	0.8225146590707876	0.8226715265572981	0.8327191084564425	0.8182429027968251	0.8088039777461309	0.8059766171975464	0.8160496649429808	0.7911638159304111	0.8101407952307556	0.8436293071174885	0.9229598998477525	1.0083897533576385	1.0318330641563016	1.0146047813266301	0.9999383244241705	0.9011177972438882	0.5994341399166451	0.6146526430435351	0.6247117288369617	0.6242171354701532	0.5968104024566361	0.5585262427820935	0.45669020425192836	0.42867801828001667	0.40607224565959815	0.3736297393551736	0.3385545729752532	0.2819086228651436	0.213918146253125	0.07716099210087896
