"entrezgene_id","gene","Estimate","Std. Error","z value","Pr(>|z|)","FDR"
"103817791","LOC103817791",4.289771109373659,1.661012887853423,2.5826236152312214,0.00980522287059955,0.03141230244250811
"103817845","LOC103817845",2.4362008850254013,0.9149635766294703,2.662620619281746,0.0077534775624276756,0.026707688028194534
"103817852","LOC103817852",-4.015512071050545,1.4062964632360944,-2.855380907245022,0.004298524070805966,0.023293306884048678
"103817876","LOC103817876",-5.9642986595338074,2.0653726337595417,-2.8877591200950294,0.0038799687871390112,0.023293306884048678
"103817950","LOC103817950",-2.5111877968549914,1.0108216094816214,-2.484303633103769,0.01298050764768875,0.03921262196192956
"103817971","LOC103817971",-0.9930886425023397,0.412809238108443,-2.405684153418728,0.016142213984515062,0.04715422188323554
"103817980","LOC103817980",3.6145660592598214,1.3214895540920613,2.735221060255171,0.0062338395814664485,0.023842528713928356
"103818036","LOC103818036",3.1741871534785884,0.9831025949506392,3.2287445580773406,0.0012433489875668176,0.023293306884048678
"103818041","LOC103818041",14.826742180220299,6.193510434044341,2.393915750705935,0.016669577285877774,0.048461917886002376
"103818053","LOC103818053",2.4223048387232557,0.9123066012610338,2.6551433864174943,0.007927470393709774,0.02710318071746963
"103818060","LOC103818060",-0.6007244465341173,0.17197412726938652,-3.4931094349623923,4.7743080985664533e-4,0.023293306884048678
"103818074","LOC103818074",-4.02023415909734,1.4594506798973637,-2.7546214575610493,0.005876007587231046,0.023441942742979314
"103818075","LOC103818075",-3.6286003869846057,0.9149026835285667,-3.966105305309564,7.305659518929833e-5,0.023293306884048678
"103818096","LOC103818096",-3.1778684177502448,1.1503188497656407,-2.7625978817939787,0.00573433650987343,0.023383367211262385
"103818114","LOC103818114",-4.860455768265595,1.7324627425928925,-2.805518207561098,0.005023574312082158,0.023293306884048678
"103818118","LOC103818118",-5.866608512057906,1.6377684336526273,-3.582074481050977,3.408765692384063e-4,0.023293306884048678
"103818137","LOC103818137",-3.294935571204836,1.3251360478120007,-2.4864885206656866,0.012901073170560972,0.03902651893147217
"103818153","LOC103818153",-4.028068251167493,1.5071323511232189,-2.6726705509078212,0.007525011194500356,0.026244560677173377
"103818154","LOC103818154",-3.1954399916947156,1.333153397036461,-2.396903461220616,0.01653427932305465,0.04813250530128348
"103818187","LOC103818187",-3.586330268262838,1.093339650484059,-3.2801611710277285,0.0010374780020179196,0.023293306884048678
"103818227","LOC103818227",-2.1377240319888653,0.8704301887377207,-2.4559396717259396,0.014051674455013596,0.04184027197387471
"103818267","LOC103818267",-3.404636386399608,0.7899076663945651,-4.310170075876901,1.6312903708959813e-5,0.023293306884048678
"103818278","LOC103818278",-6.076259862280368,1.8314594288003498,-3.3177146961210413,9.075713594954325e-4,0.023293306884048678
"103818289","LOC103818289",-2.4503848021454435,0.5262400230562201,-4.656401441901846,3.2178421220922716e-6,0.023293306884048678
"103818306","LOC103818306",3.5224020384013297,1.1324026760698873,3.110556088251368,0.001867354283653784,0.023293306884048678
"103818370","LOC103818370",3.125991565873997,1.245261370964456,2.510309593441346,0.012062535476832087,0.03692191493176164
"103818374","LOC103818374",-6.760781831498628,2.2579969493570107,-2.9941501176181102,0.00275210500934212,0.023293306884048678
"103818378","LOC103818378",-4.490694156242229,1.754145456005169,-2.5600466260472965,0.010465812070155397,0.03302907280963882
"103818410","LOC103818410",-4.0599414658377295,1.479205552499392,-2.7446770051516545,0.006057048014256166,0.023609659042304686
"103818423","LOC103818423",2.1536495937310534,0.879059583360788,2.449947232811341,0.014287715128715978,0.04242384143030027
"103818426","LOC103818426",-3.8527418775731506,1.3069884730751327,-2.947800961479233,0.0032004305287450107,0.023293306884048678
"103818584","LOC103818584",-5.966952386333119,1.88999144351195,-3.157131957828036,0.0015932922654025865,0.023293306884048678
"103818612","LOC103818612",-2.4977147672018587,1.0124313786279522,-2.467045984476265,0.013623286115954383,0.04080523411158969
"103818627","LOC103818627",-3.732515133709848,1.3723095415371025,-2.7198784390357846,0.006530591922524314,0.024311276097977702
"103818636","LOC103818636",-4.392196974956924,1.6558342074495185,-2.6525584235406185,0.00798843018226238,0.02721566180896991
"103818662","LOC103818662",-2.6066881068000334,0.9434175139768273,-2.763027046012695,0.005726802088910484,0.023383367211262385
"103818666","LOC103818666",-3.1224425841365835,1.2032501519669268,-2.595007014154451,0.009458898864420176,0.030550214963050566
"103818677","LOC103818677",1.3614952295898868,0.559923538103729,2.4315734862670877,0.01503339838225972,0.04437058869457024
"103818685","LOC103818685",3.0192333374758435,1.1929550644783269,2.530886055457704,0.011377480242495285,0.03526957798390111
"103818690","LOC103818690",-1.9968637512362613,0.7806770814695726,-2.5578613726911237,0.010531806742660382,0.033186309269530805
"103818709","LOC103818709",-2.7451522537370323,0.7696889658735058,-3.566573480264992,3.6167942861344536e-4,0.023293306884048678
"103818729","LOC103818729",1.7914043491553362,0.7497359116738445,2.389380475527556,0.016876814351709984,0.04897333826107341
"103818732","LOC103818732",3.006670646269648,0.8594370416841075,3.4984187327764404,4.68025697323112e-4,0.023293306884048678
"103818734","LOC103818734",-4.806994783605476,1.9201685818929664,-2.5034233082110844,0.012299833409670004,0.037511864218196626
"103818740","LOC103818740",2.508744205610149,0.9330833791654126,2.688660265124507,0.007173938972639063,0.02553101151394223
"103818742","LOC103818742",-4.610647513808595,1.8272939317149028,-2.5232106525311635,0.011628871682416908,0.03587207561259647
"103818778","LOC103818778",2.2543413637425544,0.9033288148395486,2.4955933284857914,0.01257466715024849,0.03821162621112993
"103818782","LOC103818782",-5.200085549711956,1.6295949045834877,-3.191029583540002,0.0014176676340833657,0.023293306884048678
"103818871","LOC103818871",-4.134237449538754,1.7262231603900473,-2.3949611755901863,0.016622125234545756,0.048345368053067175
"103818912","LOC103818912",-6.451518668590881,2.0527435240847307,-3.1428761522789164,0.0016729660763269334,0.023293306884048678
"103818919","LOC103818919",-1.9691827795177568,0.6996470147963252,-2.814537528029055,0.0048847473907171835,0.023293306884048678
"103818943","LOC103818943",-4.906219786155175,1.7676303248255185,-2.7755915460657556,0.005510138431326388,0.023293306884048678
"103818960","LOC103818960",-6.415539447082734,2.2859097844383345,-2.806558461212012,0.005007382539502593,0.023293306884048678
"103818961","LOC103818961",3.2837701751013144,1.280326667846242,2.564790890925715,0.010323800193300333,0.03264679336866254
"103818975","LOC103818975",27.92021756740957,11.545024691776657,2.4183766005538914,0.015589932363815165,0.04576894127624349
"103818986","LOC103818986",5.913709874987373,1.6760645185182232,3.5283306875415343,4.181893756745597e-4,0.023293306884048678
"103818991","LOC103818991",7.697266664774178,3.0667718221830276,2.509892196444864,0.012076802392017055,0.03694374241979302
"103818992","LOC103818992",2.8635567381793137,0.9429430012171598,3.036829091984359,0.002390809703638483,0.023293306884048678
"103819018","LOC103819018",-3.552909238522986,1.330908155196498,-2.669537506890118,0.00759557893667854,0.02638244354246305
"103819025","LOC103819025",-2.191217903888613,0.8333537955805023,-2.6293969206227015,0.008553645911426742,0.028426154843703
"103819107","LOC103819107",-13.489848172828452,5.159418452503404,-2.6146063353870894,0.008933034906941816,0.029263420945278618
"103819134","LOC103819134",1.945546977024803,0.6914809192938545,2.8135945949334515,0.004899096965876553,0.023293306884048678
"103819139","LOC103819139",2.383516334189487,0.9722910474984804,2.451443259013667,0.014228461726880519,0.042267014596977744
"103819142","LOC103819142",56.316538397155504,17.981234688728517,3.1319617018545096,0.0017364252456703805,0.023293306884048678
"103819178","LOC103819178",1.9273854150183711,0.786513767241143,2.450542501981965,0.014264112160948557,0.042361419925161445
"103819251","LOC103819251",1.3610908602565557,0.5385100505308226,2.527512455737632,0.011487374915486891,0.03552571046200401
"103819258","LOC103819258",2.2725799138900618,0.8963435637048512,2.5353893372055034,0.011232241103642793,0.03490765777539115
"103819259","LOC103819259",1.273379414355606,0.5337204652824986,2.385854575918511,0.017039487546563183,0.04938864178176691
"103819281","LOC103819281",-3.3548904418656242,1.1915923224921559,-2.8154683263224105,0.004870619784722503,0.023293306884048678
"103819292","LOC103819292",-12.4231927249772,4.340952854423229,-2.8618584770665145,0.004211649218416288,0.023293306884048678
"103819309","LOC103819309",24.931078009155026,9.557748086583091,2.6084677879460543,0.009094857121749879,0.029692804885705033
"103819311","LOC103819311",37.02055072815248,14.829505719758856,2.4964116422859757,0.012545691945035914,0.03814829128758188
"103819318","LOC103819318",-5.286024066271703,1.500766825825785,-3.5222154270121946,4.279562260941927e-4,0.023293306884048678
"103819327","LOC103819327",-4.950325299135931,1.7788754467381656,-2.7828397475568587,0.0053885414423578875,0.023293306884048678
"103819328","LOC103819328",3.692948643083029,1.5402680064199576,2.3976013445001323,0.016502815101720334,0.04805369200513351
"103819348","LOC103819348",-6.449388787658277,2.425474535193804,-2.6590214385173696,0.00783679761007224,0.0269043718871928
"103819410","LOC103819410",-4.872521785993398,1.3731363530131704,-3.548461720717887,3.874883164091532e-4,0.023293306884048678
"103819416","LOC103819416",2.358346938843526,0.8251634349055988,2.8580361648154318,0.004262718056977133,0.023293306884048678
"103819448","LOC103819448",-4.918928600271028,1.76356179798724,-2.7892011529649943,0.005283823582742486,0.023293306884048678
"103819494","LOC103819494",-2.9830392004711332,1.229667129893694,-2.425891631932147,0.015270829426408318,0.04498092880476278
"103819498","LOC103819498",1.371869923507979,0.4583503417312236,2.9930596720541836,0.002761957414211521,0.023293306884048678
"103819515","LOC103819515",48.199408719814045,18.181774118626702,2.6509739041601637,0.008026004237608127,0.027305545864431173
"103819534","LOC103819534",78.3868278051069,31.610597366693828,2.479764203624268,0.013146929111617554,0.03963513639251223
"103819559","LOC103819559",3.2387150652348877,1.1559980963324026,2.801661244521296,0.0050840227417333315,0.023293306884048678
"103819581","LOC103819581",-2.6313793707040993,0.9383879138794428,-2.8041488299072017,0.005044961141790433,0.023293306884048678
"103819613","LOC103819613",1.9502806483249384,0.7748279889243034,2.5170498177699034,0.011834209490958144,0.036351804137535755
"103819697","LOC103819697",-9.64216446429281,3.432587185142339,-2.809007883624368,0.004969442966033304,0.023293306884048678
"103819726","LOC103819726",4.398129342775902,1.746615951763278,2.518086095764679,0.01179944747138203,0.03627896416100362
"103819758","LOC103819758",-2.4347835223267094,0.9953317754832003,-2.446202946896479,0.0144369709779152,0.04280895015703673
"103819780","LOC103819780",-3.291593645842208,1.0126980560089345,-3.250320889144837,0.001152748564600967,0.023293306884048678
"103819784","LOC103819784",-0.82067111155242,0.3164141011034544,-2.593661624720367,0.009495989428182913,0.030642881266334913
"103819791","LOC103819791",-19.424817302029094,4.773335869435382,-4.069442803388309,4.712570671219173e-5,0.023293306884048678
"103819796","LOC103819796",7.1047539864196025,2.5757278853540555,2.758348048649943,0.0058094306955292895,0.02340888582419045
"103819798","LOC103819798",-0.9474746421900796,0.3845845097189451,-2.4636318370765777,0.013753730403284897,0.041087251757024504
"103819799","LOC103819799",-1.7137237199597657,0.5996712825703874,-2.8577718656364284,0.0042662699570901325,0.023293306884048678
"103819809","LOC103819809",-3.225569420972473,1.0399765169965223,-3.1015790916971824,0.0019249144281895218,0.023293306884048678
